PMID,Journal,doi,doi_url,publisher_guess,year
3340802,Prog Med Genet,,,,1988
6407064,Prog Med Genet,,,,1983
8438079,Prog Med Virol,,,,1993
8438079,Prog Med Virol,,,,1993
2578680,Prog Med Virol,,,,1985
38879074,Prog Neurobiol,10.1016/j.pneurobio.2024.102637,https://linkinghub.elsevier.com/retrieve/pii/S030100822400073X,ScienceDirect,2024
38879074,Prog Neurobiol,10.1016/j.pneurobio.2024.102637,https://linkinghub.elsevier.com/retrieve/pii/S030100822400073X,ScienceDirect,2024
38309459,Prog Neurobiol,10.1016/j.pneurobio.2024.102576,https://linkinghub.elsevier.com/retrieve/pii/S0301008224000121,ScienceDirect,2024
4581991,Prog Neurol Psychiatry,,,,1972
4581991,Prog Neurol Psychiatry,,,,1972
5317456,Prog Neurol Psychiatry,,,,1971
6522617,Prog Nucl Med,,,,1984
6522617,Prog Nucl Med,,,,1984
6097942,Prog Nucl Med,,,,1984
5327826,Progress Nurse,,,,1966
5327826,Progress Nurse,,,,1966
5294697,Progress Nurse,,,,1965
5287892,Prog Odontostomatol,,,,1971
5287892,Prog Odontostomatol,,,,1971
5262583,Prog Odontostomatol,,,,1969
1907392,Prog Pediatr Surg,10.1007/978-3-642-87767-4_7,https://link.springer.com/chapter/10.1007/978-3-642-87767-4_7,Springer,1991
1907392,Prog Pediatr Surg,10.1007/978-3-642-87767-4_7,https://link.springer.com/chapter/10.1007/978-3-642-87767-4_7,Springer,1991
1907382,Prog Pediatr Surg,10.1007/978-3-642-87767-4_10,https://link.springer.com/chapter/10.1007/978-3-642-87767-4_10,Springer,1991
5527185,Prog Phys Ther,,,,1970
5527185,Prog Phys Ther,,,,1970
5527179,Prog Phys Ther,,,,1970
441415,Prog Surg,10.1159/000402255,https://karger.com/books/book/1226/chapter-abstract/5637706/War-Injuries-of-the-Hand-with-Special-Emphasis-to?redirectedFrom=fulltext,Karger,1979
441415,Prog Surg,10.1159/000402255,https://karger.com/books/book/1226/chapter-abstract/5637706/War-Injuries-of-the-Hand-with-Special-Emphasis-to?redirectedFrom=fulltext,Karger,1979
5333033,Prog Surg,,,,1966
5321624,Prog Ter Clin,,,,1965
5321624,Prog Ter Clin,,,,1965
13645820,Prog Ter Clin,,,,1958
4620653,Promot Dent,,,,1974
4620653,Promot Dent,,,,1974
5290310,Promot Dent,,,,1971
5903658,Prophyl Sanit Morale,,,,1966
5903658,Prophyl Sanit Morale,,,,1966
13725103,Prophyl Sanit Morale,,,,1961
21089648,Tanpakushitsu Kakusan Koso,,,,2009
21089648,Tanpakushitsu Kakusan Koso,,,,2009
19764476,Tanpakushitsu Kakusan Koso,,,,2009
1947185,Protes Dent,,,,1991
1947185,Protes Dent,,,,1991
802014,Protes Dent,,,,1975
2103049,Protet Stomatol,,,,1990
2103049,Protet Stomatol,,,,1990
3333968,Protet Stomatol,,,,1987
2287747,Przegl Dermatol,,,,1990
2287747,Przegl Dermatol,,,,1990
2200078,Przegl Dermatol,,,,1990
38904317,Przegl Epidemiol,10.32394/pe/187272,"https://www.przeglepidemiol.pzh.gov.pl/Kazimierz-Funk-polski-odkrywca-witamin,187272,0,2.html",Unknown,2024
38904317,Przegl Epidemiol,10.32394/pe/187272,"https://www.przeglepidemiol.pzh.gov.pl/Kazimierz-Funk-polski-odkrywca-witamin,187272,0,2.html",Unknown,2024
37283278,Przegl Epidemiol,10.32394/pe.77.05,"https://www.przeglepidemiol.pzh.gov.pl/Testing-of-sand-from-recreational-areas-and-sandpits-in-Warsaw-for-presence-of-Ascaris,181109,0,2.html",Unknown,2023
10253942,Public Sector Health Care Risk Manage,,,,1982
10253942,Public Sector Health Care Risk Manage,,,,1982
10253942,Public Sector Health Care Risk Manage,,,,1982
10112027,Q Rev Econ Bus,,,,1991
10112027,Q Rev Econ Bus,,,,1991
10109703,Q Rev Econ Bus,,,,1990
29630814,Qld Nurse,,,,2016
29630814,Qld Nurse,,,,2016
27356332,Qld Nurse,,,,2016
1077575,Quintessence Int Fr,,,,1975
1077575,Quintessence Int Fr,,,,1975
802549,Quintessence Int Fr,,,,1975
29696966,Przegl Lek,,,,2017
29696966,Przegl Lek,,,,2017
27526421,Przegl Lek,,,,2016
1073502,Q Dent Rev,,,,1975
1073502,Q Dent Rev,,,,1975
1073500,Q Dent Rev,,,,1975
16365952,Q J Exp Psychol A,10.1080/02724980443000728,https://journals.sagepub.com/doi/10.1080/02724980443000728,SAGE Publications,2005
16365952,Q J Exp Psychol A,10.1080/02724980443000728,https://journals.sagepub.com/doi/10.1080/02724980443000728,SAGE Publications,2005
15881289,Q J Exp Psychol A,10.1080/02724980443000151,https://journals.sagepub.com/doi/10.1080/02724980443000151,SAGE Publications,2005
3509063,Quintessence Dent Technol,,,,1987
3509063,Quintessence Dent Technol,,,,1987
3513262,Quintessence Dent Technol,,,,1986
4807709,Psihoterapija,,,,1973
4807709,Psihoterapija,,,,1973
4802660,Psihoterapija,,,,1973
38911826,Public Health Rev,10.3389/phrs.2024.1607564,https://www.ssph-journal.org/journals/public-health-reviews/articles/10.3389/phrs.2024.1607564/full,Unknown,2024
