PMID,Journal,doi,doi_url,publisher_guess,year
9005227,Int Rev Exp Pathol,,,,1996
2870992,Int Rev Exp Pathol,,,,1986
5002613,Int Rev Trop Med,,,,1971
5002613,Int Rev Trop Med,,,,1971
4944093,Int Rev Trop Med,,,,1971
27119771,Int Surg,10.9738/INTSURG-D-16-00058.1,https://meridian.allenpress.com/international-surgery/article/101/5-6/241/115202/The-Histopathologic-Effects-of-lCarnitine-in-a,Unknown,2016
27119771,Int Surg,10.9738/INTSURG-D-16-00058.1,https://meridian.allenpress.com/international-surgery/article/101/5-6/241/115202/The-Histopathologic-Effects-of-lCarnitine-in-a,Unknown,2016
25875563,Int Surg,10.9738/INTSURG-D-14-00127.1,https://meridian.allenpress.com/international-surgery/article/100/4/765/115485/MiniLaparotomy-for-Superior-Mesenteric-Artery,Unknown,2015
10267883,AHA Hosp Technol Ser,,,,1983
10267883,AHA Hosp Technol Ser,,,,1983
10267877,AHA Hosp Technol Ser,,,,1982
5265387,Int Symp Fluorid Prev Dent,,,,1969
5265387,Int Symp Fluorid Prev Dent,,,,1969
5265379,Int Symp Fluorid Prev Dent,,,,1969
4741650,Int Z Angew Physiol,10.1007/BF00693718,https://link.springer.com/article/10.1007/BF00693718,Springer,1973
4741650,Int Z Angew Physiol,10.1007/BF00693718,https://link.springer.com/article/10.1007/BF00693718,Springer,1973
5046916,Int Z Angew Physiol,10.1007/BF00699118,https://link.springer.com/article/10.1007/BF00699118,Springer,1972
5046059,Int Z Klin Pharmakol Ther Toxikol,,,,1972
5046059,Int Z Klin Pharmakol Ther Toxikol,,,,1972
5566725,Int Z Klin Pharmakol Ther Toxikol,,,,1971
299432,Int Z Vitam Ernahrungsforsch Beih,,,,1979
299432,Int Z Vitam Ernahrungsforsch Beih,,,,1979
4199445,Int Z Vitam Ernahrungsforsch Beih,,,,1972
5534048,Int Z Vitaminforsch,,,,1970
5534048,Int Z Vitaminforsch,,,,1970
4991843,Int Z Vitaminforsch,,,,1970
10729774,Invasion Metastasis,10.1159/000024522,https://karger.com/iam/article-abstract/18/5-6/297/174347/Human-Metastatic-Prostate-PC3-Cell-Lines-Degrade?redirectedFrom=fulltext,Karger,1998
10729774,Invasion Metastasis,10.1159/000024522,https://karger.com/iam/article-abstract/18/5-6/297/174347/Human-Metastatic-Prostate-PC3-Cell-Lines-Degrade?redirectedFrom=fulltext,Karger,1998
9949291,Invasion Metastasis,,,,1997
14281321,Internist Prax,,,,1965
14281321,Internist Prax,,,,1965
14281302,Internist Prax,,,,1965
35924076,Internist,10.1007/s00108-022-01329-5,https://link.springer.com/article/10.1007/s00108-022-01329-5,Springer,2022
35924076,Internist,10.1007/s00108-022-01329-5,https://link.springer.com/article/10.1007/s00108-022-01329-5,Springer,2022
35195756,Internist,10.1007/s00108-022-01272-5,https://link.springer.com/article/10.1007/s00108-022-01272-5,Springer,2022
1086849,Invest Ophthalmol,,,,1976
1086849,Invest Ophthalmol,,,,1976
783074,Invest Ophthalmol,,,,1976
10308893,Investor Owned Hosp Rev,,,,1976
10308893,Investor Owned Hosp Rev,,,,1976
10241120,Investor Owned Hosp Rev,,,,1975
7298296,Invest Urol,,,,1981
7298296,Invest Urol,,,,1981
6262271,Invest Urol,,,,1981
1223016,Ion Exch Membr,,,,1975
1223016,Ion Exch Membr,,,,1975
4855245,Ion Exch Membr,,,,1974
1070480,Iowa Dent Bull,,,,1976
1070480,Iowa Dent Bull,,,,1976
1072035,Iowa Dent Bull,,,,1975
11962354,Iowa Dent J,,,,2001
11962354,Iowa Dent J,,,,2001
3542886,Iowa Dent J,,,,1987
30168682,Iowa Med,,,,2017
30168682,Iowa Med,,,,2017
26897881,Iowa Med,,,,2015
5892527,Iowa State Univ Vet,,,,1965
5892527,Iowa State Univ Vet,,,,1965
5892527,Iowa State Univ Vet,,,,1965
38801158,Ir Med J,,,,2024
38801158,Ir Med J,,,,2024
38260970,Ir Med J,,,,2024
5184033,Ir Nurs Hosp World,,,,1968
5184033,Ir Nurs Hosp World,,,,1968
5331978,Ir Nurs Hosp World,,,,1966
7768665,Ir Nurs News,,,,1995
7768665,Ir Nurs News,,,,1995
3846589,Ir Nurs News,,,,1985
5209782,Ir Nurses J,,,,1971
5209782,Ir Nurses J,,,,1971
5187517,Ir Nurses J,,,,1968
4596412,Iraqi Dent J,,,,1973
4596412,Iraqi Dent J,,,,1973
4523050,Iraqi Dent J,,,,1973
5039914,Iryo,,,,1972
5039914,Iryo,,,,1972
5039912,Iryo,,,,1972
12280996,IRCS J Med Sci,,,,1986
12280996,IRCS J Med Sci,,,,1986
12265797,IRCS J Med Sci,,,,1983
38910091,ISA Trans,10.1016/j.isatra.2024.06.018,https://linkinghub.elsevier.com/retrieve/pii/S0019057824003057,ScienceDirect,2024
38910091,ISA Trans,10.1016/j.isatra.2024.06.018,https://linkinghub.elsevier.com/retrieve/pii/S0019057824003057,ScienceDirect,2024
38692975,ISA Trans,10.1016/j.isatra.2024.04.029,https://linkinghub.elsevier.com/retrieve/pii/S0019057824001848,ScienceDirect,2024
37808219,Isis,10.1086/726979,https://www.journals.uchicago.edu/doi/10.1086/726979,Unknown,2023
37808219,Isis,10.1086/726979,https://www.journals.uchicago.edu/doi/10.1086/726979,Unknown,2023
34538885,Isis,10.1086/715642,https://www.journals.uchicago.edu/doi/10.1086/715642,Unknown,2021
3610596,Isozymes Curr Top Biol Med Res,,,,1987
3610596,Isozymes Curr Top Biol Med Res,,,,1987
3298154,Isozymes Curr Top Biol Med Res,,,,1987
6961116,Hum Genet Suppl,10.1007/978-3-642-68006-9_10,https://link.springer.com/chapter/10.1007/978-3-642-68006-9_10,Springer,1981
6961116,Hum Genet Suppl,10.1007/978-3-642-68006-9_10,https://link.springer.com/chapter/10.1007/978-3-642-68006-9_10,Springer,1981
372135,Hum Genet Suppl,10.1007/978-3-642-67179-1_22,https://link.springer.com/chapter/10.1007/978-3-642-67179-1_22,Springer,1978
398357,Isr Ann Psychiatr Relat Discip,,,,1979
398357,Isr Ann Psychiatr Relat Discip,,,,1979
372137,Isr Ann Psychiatr Relat Discip,,,,1978
9464354,Isr J Med Sci,,,,1997
9464354,Isr J Med Sci,,,,1997
