PMID,Journal,doi,doi_url,publisher_guess,year
30631218,IRB,,,,2018
27390809,IRB,,,,2014
15719515,Am J Forensic Psychiatry,,,,2001
15719515,Am J Forensic Psychiatry,,,,2001
11662904,Am J Forensic Psychiatry,,,,1979
35602589,Am J Fam Ther,10.1080/01926187.2021.1913667,https://www.tandfonline.com/doi/full/10.1080/01926187.2021.1913667,Taylor & Francis,2022
35602589,Am J Fam Ther,10.1080/01926187.2021.1913667,https://www.tandfonline.com/doi/full/10.1080/01926187.2021.1913667,Taylor & Francis,2022
25642009,Am J Fam Ther,10.1080/01926187.2014.935689,https://www.tandfonline.com/doi/abs/10.1080/01926187.2014.935689,Taylor & Francis,2015
38861569,J Gerontol Soc Work,10.1080/01634372.2024.2366259,https://www.tandfonline.com/doi/full/10.1080/01634372.2024.2366259,Taylor & Francis,2024
38861569,J Gerontol Soc Work,10.1080/01634372.2024.2366259,https://www.tandfonline.com/doi/full/10.1080/01634372.2024.2366259,Taylor & Francis,2024
36809984,J Gerontol Soc Work,10.1080/01634372.2023.2181904,https://www.tandfonline.com/doi/full/10.1080/01634372.2023.2181904,Taylor & Francis,2023
11653473,Concern Dying,,,,1983
11653473,Concern Dying,,,,1983
11649493,Concern Dying,,,,1980
11650179,Hippocrates,,,,1989
11650179,Hippocrates,,,,1989
11650166,Hippocrates,,,,1988
37360229,Scientometrics,10.1007/s11192-023-04754-x,https://link.springer.com/article/10.1007/s11192-023-04754-x,Springer,2023
37360229,Scientometrics,10.1007/s11192-023-04754-x,https://link.springer.com/article/10.1007/s11192-023-04754-x,Springer,2023
37095860,Scientometrics,10.1007/s11192-023-04653-1,https://link.springer.com/article/10.1007/s11192-023-04653-1,Springer,2023
11686183,Ment Retard Law,,,,1978
11686183,Ment Retard Law,,,,1978
11686183,Ment Retard Law,,,,1978
11659331,Psychiatr Med Update Mass Gen Hosp Rev Physicians,,,,1986
11659331,Psychiatr Med Update Mass Gen Hosp Rev Physicians,,,,1986
11659331,Psychiatr Med Update Mass Gen Hosp Rev Physicians,,,,1986
37637469,Sex Disabil,10.1007/s11195-022-09735-1,https://link.springer.com/article/10.1007/s11195-022-09735-1,Springer,2022
37637469,Sex Disabil,10.1007/s11195-022-09735-1,https://link.springer.com/article/10.1007/s11195-022-09735-1,Springer,2022
37362801,Sex Disabil,10.1007/s11195-023-09795-x,https://link.springer.com/article/10.1007/s11195-023-09795-x,Springer,2023
38322799,Marriage Fam Rev,10.1080/01494929.2023.2199732,https://www.tandfonline.com/doi/full/10.1080/01494929.2023.2199732,Taylor & Francis,2023
