PMID,Journal,doi,doi_url,publisher_guess,year
6554915,SCNA Newsl,,,,1983
6554915,SCNA Newsl,,,,1983
6908748,SCNA Newsl,,,,1981
6921897,Etud Soins Serv Infirm,,,,1981
6921897,Etud Soins Serv Infirm,,,,1981
6180485,Etud Soins Serv Infirm,,,,1980
3914092,Shikai Tenbo,,,,1985
3914092,Shikai Tenbo,,,,1985
3868131,Shikai Tenbo,,,,1985
10264104,State Gov,,,,1983
10264104,State Gov,,,,1983
10307812,State Gov,,,,1978
3275088,State Nurs Legis Q,,,,1987
3275088,State Nurs Legis Q,,,,1987
3275084,State Nurs Legis Q,,,,1987
12225939,Occup Med,,,,2002
12225939,Occup Med,,,,2002
11107231,Occup Med,,,,2001
33263367,Minerva Urol Nefrol,10.23736/S0393-2249.20.04018-7,https://www.minervamedica.it/alert.php,Unknown,2020
33263367,Minerva Urol Nefrol,10.23736/S0393-2249.20.04018-7,https://www.minervamedica.it/alert.php,Unknown,2020
32432437,Minerva Urol Nefrol,10.23736/S0393-2249.20.03921-1,https://www.minervamedica.it/index2.php?show=R19Y2020N06A0647,Unknown,2020
2218815,Sante Publique (Bucur),,,,1990
2218815,Sante Publique (Bucur),,,,1990
2781439,Sante Publique (Bucur),,,,1989
2135554,Shika Zairyo Kikai,,,,1990
2135554,Shika Zairyo Kikai,,,,1990
2135510,Shika Zairyo Kikai,,,,1990
89705,Soc Psychol,,,,1979
89705,Soc Psychol,,,,1979
684552,Soc Psychol,,,,1978
5169111,Sapporo Igaku Zasshi,,,,1971
5169111,Sapporo Igaku Zasshi,,,,1971
5530717,Sapporo Igaku Zasshi,,,,1970
15320534,Sb Lek,,,,2003
15320534,Sb Lek,,,,2003
12688157,Sb Lek,,,,2002
10317399,Same Day Surg,,,,1983
10317399,Same Day Surg,,,,1983
10317088,Same Day Surg,,,,1981
8693284,Sb Ved Pr Lek Fak Karlovy Univerzity Hradci Kralove,,,,1995
8693284,Sb Ved Pr Lek Fak Karlovy Univerzity Hradci Kralove,,,,1995
8584865,Sb Ved Pr Lek Fak Karlovy Univerzity Hradci Kralove,,,,1995
6588542,Scand J Plast Reconstr Surg Suppl,,,,1984
6588542,Scand J Plast Reconstr Surg Suppl,,,,1984
4328763,Scand J Plast Reconstr Surg Suppl,,,,1970
9441376,Sb Ved Pr Lek Fak Karlovy Univerzity Hradci Kralove Suppl,,,,1995
9441376,Sb Ved Pr Lek Fak Karlovy Univerzity Hradci Kralove Suppl,,,,1995
1815346,Sb Ved Pr Lek Fak Karlovy Univerzity Hradci Kralove Suppl,,,,1991
6579644,S C Dent J,,,,1983
6579644,S C Dent J,,,,1983
293888,S C Dent J,,,,1979
270808,S C Nurs,,,,1977
270808,S C Nurs,,,,1977
5220075,S C Nurs,,,,1966
5270315,SC Trodent,,,,1970
5270315,SC Trodent,,,,1970
5259073,SC Trodent,,,,1969
19198028,Scand J Urol Nephrol Suppl,,,,2008
19198028,Scand J Urol Nephrol Suppl,,,,2008
18815935,Scand J Urol Nephrol Suppl,10.1080/03008880802284258,https://www.tandfonline.com/doi/full/10.1080/03008880802284258,Taylor & Francis,2008
1514060,Scand J Immunol Suppl,10.1111/j.1365-3083.1992.tb01629.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1365-3083.1992.tb01629.x,Wiley,1992
1514060,Scand J Immunol Suppl,10.1111/j.1365-3083.1992.tb01629.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1365-3083.1992.tb01629.x,Wiley,1992
1514055,Scand J Immunol Suppl,10.1111/j.1365-3083.1992.tb01624.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1365-3083.1992.tb01624.x,Wiley,1992
3515525,Scand J Haematol Suppl,10.1111/j.1600-0609.1986.tb00850.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1600-0609.1986.tb00850.x,Wiley,1986
3515525,Scand J Haematol Suppl,10.1111/j.1600-0609.1986.tb00850.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1600-0609.1986.tb00850.x,Wiley,1986
6591389,Scand J Haematol Suppl,10.1111/j.1600-0609.1984.tb02565.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1600-0609.1984.tb02565.x,Wiley,1984
6962503,SCADA J,,,,1982
6962503,SCADA J,,,,1982
6761848,SCADA J,,,,1982
5907433,Scalpel (Brux),,,,1966
5907433,Scalpel (Brux),,,,1966
5848158,Scalpel (Brux),,,,1965
11845994,Scand Audiol,10.1080/01050390152704779,https://www.tandfonline.com/doi/full/10.1080/01050390152704779,Taylor & Francis,2001
11845994,Scand Audiol,10.1080/01050390152704779,https://www.tandfonline.com/doi/full/10.1080/01050390152704779,Taylor & Francis,2001
10384900,Scand Audiol,10.1080/010503999424851,https://www.tandfonline.com/doi/full/10.1080/010503999424851,Taylor & Francis,1999
11763830,Scand Audiol Suppl,,,,2001
11763830,Scand Audiol Suppl,,,,2001
11318454,Scand Audiol Suppl,10.1080/010503901300007399,https://www.tandfonline.com/doi/full/10.1080/010503901300007399,Taylor & Francis,2001
38905129,Scand J Clin Lab Invest,10.1080/00365513.2024.2361279,https://www.tandfonline.com/doi/full/10.1080/00365513.2024.2361279,Taylor & Francis,2024
38905129,Scand J Clin Lab Invest,10.1080/00365513.2024.2361279,https://www.tandfonline.com/doi/full/10.1080/00365513.2024.2361279,Taylor & Francis,2024
38319290,Scand J Clin Lab Invest,10.1080/00365513.2024.2309617,https://www.tandfonline.com/doi/full/10.1080/00365513.2024.2309617,Taylor & Francis,2024
7871363,Scand J Dent Res,10.1111/j.1600-0722.1994.tb01487.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1600-0722.1994.tb01487.x,Wiley,1994
7871363,Scand J Dent Res,10.1111/j.1600-0722.1994.tb01487.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1600-0722.1994.tb01487.x,Wiley,1994
7871356,Scand J Dent Res,,,,1994
27542005,Scand J Clin Lab Invest Suppl,10.1080/00365513.2016.1210334,https://www.tandfonline.com/doi/full/10.1080/00365513.2016.1210334,Taylor & Francis,2016
27542005,Scand J Clin Lab Invest Suppl,10.1080/00365513.2016.1210334,https://www.tandfonline.com/doi/full/10.1080/00365513.2016.1210334,Taylor & Francis,2016
22536760,Scand J Clin Lab Invest Suppl,10.3109/00365513.2012.681935,,Unknown,2012
38907722,Scand J Gastroenterol,10.1080/00365521.2024.2368248,https://www.tandfonline.com/doi/full/10.1080/00365521.2024.2368248,Taylor & Francis,2024
38907722,Scand J Gastroenterol,10.1080/00365521.2024.2368248,https://www.tandfonline.com/doi/full/10.1080/00365521.2024.2368248,Taylor & Francis,2024
38084729,Scand J Gastroenterol,10.1080/00365521.2023.2292480,https://www.tandfonline.com/doi/full/10.1080/00365521.2023.2292480,Taylor & Francis,2024
20602566,Scand J Gastroenterol Suppl,10.3109/00365521.2010.503379,https://www.tandfonline.com/doi/full/10.3109/00365521.2010.503379,Taylor & Francis,2010
20602566,Scand J Gastroenterol Suppl,10.3109/00365521.2010.503379,https://www.tandfonline.com/doi/full/10.3109/00365521.2010.503379,Taylor & Francis,2010
16782634,Scand J Gastroenterol Suppl,10.1080/00365520600664508,https://www.tandfonline.com/doi/full/10.1080/00365520600664508,Taylor & Francis,2006
11539732,Scan Electron Microsc,,,,1986
11539732,Scan Electron Microsc,,,,1986
3798021,Scan Electron Microsc,,,,1986
25400099,Scand J Infect Dis,10.3109/00365548.2014.983319,https://www.tandfonline.com/doi/full/10.3109/00365548.2014.983319,Taylor & Francis,2014
25400099,Scand J Infect Dis,10.3109/00365548.2014.983319,https://www.tandfonline.com/doi/full/10.3109/00365548.2014.983319,Taylor & Francis,2014
25195650,Scand J Infect Dis,10.3109/00365548.2014.943285,https://www.tandfonline.com/doi/full/10.3109/00365548.2014.943285,Taylor & Francis,2014
19939209,Scand J Infect Dis Suppl,10.3109/00365540903331985,https://www.tandfonline.com/doi/full/10.3109/00365540903331985,Taylor & Francis,2009
19939209,Scand J Infect Dis Suppl,10.3109/00365540903331985,https://www.tandfonline.com/doi/full/10.3109/00365540903331985,Taylor & Francis,2009
15000586,Scand J Infect Dis Suppl,10.1080/03008870310009731,https://www.tandfonline.com/doi/full/10.1080/03008870310009731,Taylor & Francis,2003
3798039,Scand J Plast Reconstr Surg,10.3109/02844318609006327,https://www.tandfonline.com/doi/full/10.3109/02844318609006327,Taylor & Francis,1986
3798039,Scand J Plast Reconstr Surg,10.3109/02844318609006327,https://www.tandfonline.com/doi/full/10.3109/02844318609006327,Taylor & Francis,1986
3895404,Scand J Plast Reconstr Surg,10.3109/02844318509052859,https://www.tandfonline.com/doi/full/10.3109/02844318509052859,Taylor & Francis,1985
25184497,Scand J Rheumatol Suppl,10.3109/03009742.2014.946235,https://www.tandfonline.com/doi/full/10.3109/03009742.2014.946235,Taylor & Francis,2014
25184497,Scand J Rheumatol Suppl,10.3109/03009742.2014.946235,https://www.tandfonline.com/doi/full/10.3109/03009742.2014.946235,Taylor & Francis,2014
11469515,Scand J Rheumatol Suppl,10.1080/030097401300232583,https://www.tandfonline.com/doi/full/10.1080/030097401300232583,Taylor & Francis,2001
38916127,Scand J Rheumatol,10.1080/03009742.2024.2363101,https://www.tandfonline.com/doi/full/10.1080/03009742.2024.2363101,Taylor & Francis,2024
38916127,Scand J Rheumatol,10.1080/03009742.2024.2363101,https://www.tandfonline.com/doi/full/10.1080/03009742.2024.2363101,Taylor & Francis,2024
38090763,Scand J Rheumatol,10.1080/03009742.2023.2289729,https://www.tandfonline.com/doi/full/10.1080/03009742.2023.2289729,Taylor & Francis,2024
38877602,Scand J Psychol,10.1111/sjop.13046,https://onlinelibrary.wiley.com/doi/10.1111/sjop.13046,Wiley,2024
38877602,Scand J Psychol,10.1111/sjop.13046,https://onlinelibrary.wiley.com/doi/10.1111/sjop.13046,Wiley,2024
38282555,Scand J Psychol,10.1111/sjop.13004,https://onlinelibrary.wiley.com/doi/10.1111/sjop.13004,Wiley,2024
11201626,Scand J Rehabil Med,10.1080/003655000750060940,https://taylorandfrancis.com,Unknown,2000
11201626,Scand J Rehabil Med,10.1080/003655000750060940,https://taylorandfrancis.com,Unknown,2000
9428060,Scand J Rehabil Med,,,,1997
538421,Scand J Respir Dis,,,,1979
538421,Scand J Respir Dis,,,,1979
694474,Scand J Respir Dis,,,,1978
9868757,Scand J Soc Med,10.1177/14034948980260040201,https://journals.sagepub.com/doi/10.1177/14034948980260040201,SAGE Publications,1998
9868757,Scand J Soc Med,10.1177/14034948980260040201,https://journals.sagepub.com/doi/10.1177/14034948980260040201,SAGE Publications,1998
9868750,Scand J Soc Med,10.1177/14034948980260040601,https://journals.sagepub.com/doi/10.1177/14034948980260040601,SAGE Publications,1998
386494,Scand J Respir Dis Suppl,,,,1979
386494,Scand J Respir Dis Suppl,,,,1979
155294,Scand J Respir Dis Suppl,,,,1979
8976041,Scand J Thorac Cardiovasc Surg,10.3109/14017439609107266,https://www.tandfonline.com/doi/full/10.3109/14017439609107266,Taylor & Francis,1996
8976041,Scand J Thorac Cardiovasc Surg,10.3109/14017439609107266,https://www.tandfonline.com/doi/full/10.3109/14017439609107266,Taylor & Francis,1996
8643925,Scand J Thorac Cardiovasc Surg,10.3109/14017439509107201,https://www.tandfonline.com/doi/full/10.3109/14017439509107201,Taylor & Francis,1995
9001633,Scand J Thorac Cardiovasc Surg Suppl,,,,1996
9001633,Scand J Thorac Cardiovasc Surg Suppl,,,,1996
6933688,Scand J Thorac Cardiovasc Surg Suppl,,,,1980
23016678,Scand J Urol Nephrol,10.3109/00365599.2012.726643,https://www.tandfonline.com/doi/full/10.3109/00365599.2012.726643,Taylor & Francis,2012
23016678,Scand J Urol Nephrol,10.3109/00365599.2012.726643,https://www.tandfonline.com/doi/full/10.3109/00365599.2012.726643,Taylor & Francis,2012
21767247,Scand J Urol Nephrol,10.3109/00365599.2011.599334,https://www.tandfonline.com/doi/full/10.3109/00365599.2011.599334,Taylor & Francis,2012
4525767,Sch Dent Serv Gaz N Z,,,,1974
4525767,Sch Dent Serv Gaz N Z,,,,1974
5268776,Sch Dent Serv Gaz N Z,,,,1970
4605688,Schriftenr Geb Off Gesundheitswes,,,,1974
4605688,Schriftenr Geb Off Gesundheitswes,,,,1974
4214153,Schriftenr Geb Off Gesundheitswes,,,,1974
4497646,Sch Health Rev,,,,1974
4497646,Sch Health Rev,,,,1974
5206304,Sch Health Rev,,,,1971
8327864,Schriftenr Neurol,,,,1993
8327864,Schriftenr Neurol,,,,1993
2200108,Schriftenr Neurol,,,,1990
5832625,Schweiz Apoth Ztg,,,,1965
5832625,Schweiz Apoth Ztg,,,,1965
18149740,Schweiz Apoth Ztg,,,,1949
1072798,Scanodont,,,,1975
1072798,Scanodont,,,,1975
4535162,Scanodont,,,,1974
38900958,Schizophr Bull,10.1093/schbul/sbae097,https://academic.oup.com/crawlprevention/governor?content=%2fschizophreniabulletin%2fadvance-article%2fdoi%2f10.1093%2fschbul%2fsbae097%2f7696703,Oxford University Press,2024
38900958,Schizophr Bull,10.1093/schbul/sbae097,https://academic.oup.com/crawlprevention/governor?content=%2fschizophreniabulletin%2fadvance-article%2fdoi%2f10.1093%2fschbul%2fsbae097%2f7696703,Oxford University Press,2024
38366989,Schizophr Bull,10.1093/schbul/sbae004,https://academic.oup.com/crawlprevention/governor?content=%2fschizophreniabulletin%2fadvance-article%2fdoi%2f10.1093%2fschbul%2fsbae004%2f7609848,Oxford University Press,2024
17195481,Schriftenr Ver Wasser Boden Lufthyg,,,,2006
17195481,Schriftenr Ver Wasser Boden Lufthyg,,,,2006
10981310,Schriftenr Ver Wasser Boden Lufthyg,,,,2000
2908823,Schriftenr Zentralbl Arbeitsmed Arbeitsschutz Prophyl Ergonomie,,,,1986
2908823,Schriftenr Zentralbl Arbeitsmed Arbeitsschutz Prophyl Ergonomie,,,,1986
2856792,Schriftenr Zentralbl Arbeitsmed Arbeitsschutz Prophyl Ergonomie,,,,1986
