PMID,Journal,doi,doi_url,publisher_guess,year
6875415,J Med Assoc State Ala,,,,1983
6875415,J Med Assoc State Ala,,,,1983
7050273,J Med Assoc State Ala,,,,1982
38888610,J Med Syst,10.1007/s10916-024-02071-1,https://link.springer.com/article/10.1007/s10916-024-02071-1,Springer,2024
38888610,J Med Syst,10.1007/s10916-024-02071-1,https://link.springer.com/article/10.1007/s10916-024-02071-1,Springer,2024
37999807,J Med Syst,10.1007/s10916-023-02017-z,https://link.springer.com/article/10.1007/s10916-023-02017-z,Springer,2023
29947489,J Med Assoc Thai,,,,2018
29947489,J Med Assoc Thai,,,,2018
29911376,J Med Assoc Thai,,,,2017
9364115,J Ment Health Adm,10.1007/BF02790508,https://link.springer.com/article/10.1007/BF02790508,Springer,1997
9364115,J Ment Health Adm,10.1007/BF02790508,https://link.springer.com/article/10.1007/BF02790508,Springer,1997
9364113,J Ment Health Adm,10.1007/BF02790506,https://link.springer.com/article/10.1007/BF02790506,Springer,1997
4040149,J Mol Appl Genet,,,,1985
4040149,J Mol Appl Genet,,,,1985
6090566,J Mol Appl Genet,,,,1984
38850568,J Music Ther,10.1093/jmt/thae012,https://academic.oup.com/crawlprevention/governor?content=%2fjmt%2fadvance-article%2fdoi%2f10.1093%2fjmt%2fthae012%2f7690155,Oxford University Press,2024
38850568,J Music Ther,10.1093/jmt/thae012,https://academic.oup.com/crawlprevention/governor?content=%2fjmt%2fadvance-article%2fdoi%2f10.1093%2fjmt%2fthae012%2f7690155,Oxford University Press,2024
37053104,J Music Ther,10.1093/jmt/thad004,https://academic.oup.com/crawlprevention/governor?content=%2fjmt%2farticle%2f60%2f1%2f4%2f7117717,Oxford University Press,2023
845880,J Med Bord,10.1002/jps.2600660321,https://linkinghub.elsevier.com/retrieve/pii/S0022354915392169,ScienceDirect,1977
845880,J Med Bord,10.1002/jps.2600660321,https://linkinghub.elsevier.com/retrieve/pii/S0022354915392169,ScienceDirect,1977
5303298,J Med Bord,,,,1967
38913996,J Med Chem,10.1021/acs.jmedchem.4c00291,https://pubs.acs.org/doi/10.1021/acs.jmedchem.4c00291,American Chemical Society (ACS),2024
38913996,J Med Chem,10.1021/acs.jmedchem.4c00291,https://pubs.acs.org/doi/10.1021/acs.jmedchem.4c00291,American Chemical Society (ACS),2024
38845345,J Med Chem,10.1021/acs.jmedchem.4c01003,https://pubs.acs.org/doi/10.1021/acs.jmedchem.4c01003,American Chemical Society (ACS),2024
11658206,J Med Educ,,,,2000
11658206,J Med Educ,,,,2000
3418674,J Med Educ,10.1097/00001888-198809000-00006,https://journals.lww.com/academicmedicine/abstract/1988/09000/a_controlled_experiment_with_a_medical_student.6.aspx,Unknown,1988
38864409,J Med Eng Technol,10.1080/03091902.2024.2355319,https://www.tandfonline.com/doi/full/10.1080/03091902.2024.2355319,Taylor & Francis,2024
38864409,J Med Eng Technol,10.1080/03091902.2024.2355319,https://www.tandfonline.com/doi/full/10.1080/03091902.2024.2355319,Taylor & Francis,2024
35060812,J Med Eng Technol,10.1080/03091902.2022.2026502,https://www.tandfonline.com/doi/full/10.1080/03091902.2022.2026502,Taylor & Francis,2022
9265078,J Biochem Toxicol,10.1002/(SICI)1522-7146(1996)11:6<279::AID-JBT3>3.0.CO;2-H,https://onlinelibrary.wiley.com/doi/10.1002/(SICI)1522-7146(1996)11:6%3C279::AID-JBT3%3E3.0.CO;2-H,Wiley,1996
9265078,J Biochem Toxicol,10.1002/(SICI)1522-7146(1996)11:6<279::AID-JBT3>3.0.CO;2-H,https://onlinelibrary.wiley.com/doi/10.1002/(SICI)1522-7146(1996)11:6%3C279::AID-JBT3%3E3.0.CO;2-H,Wiley,1996
7595930,J Biochem Toxicol,,,,1995
38912641,J Med Entomol,10.1093/jme/tjae080,https://academic.oup.com/crawlprevention/governor?content=%2fjme%2fadvance-article%2fdoi%2f10.1093%2fjme%2ftjae080%2f7697767,Oxford University Press,2024
38912641,J Med Entomol,10.1093/jme/tjae080,https://academic.oup.com/crawlprevention/governor?content=%2fjme%2fadvance-article%2fdoi%2f10.1093%2fjme%2ftjae080%2f7697767,Oxford University Press,2024
38366896,J Med Entomol,10.1093/jme/tjae022,https://academic.oup.com/crawlprevention/governor?content=%2fjme%2farticle%2f61%2f3%2f678%2f7609628,Oxford University Press,2024
6112276,J Med Entomol Suppl,10.1093/jmedent/17.suppl3.1,https://academic.oup.com/crawlprevention/governor?content=%2fjme%2farticle-lookup%2fdoi%2f10.1093%2fjmedent%2f17.suppl3.1,Oxford University Press,1980
6112276,J Med Entomol Suppl,10.1093/jmedent/17.suppl3.1,https://academic.oup.com/crawlprevention/governor?content=%2fjme%2farticle-lookup%2fdoi%2f10.1093%2fjmedent%2f17.suppl3.1,Oxford University Press,1980
401322,J Med Entomol Suppl,10.1093/jmedent/15.suppl2.1,https://academic.oup.com/crawlprevention/governor?content=%2fjme%2farticle-lookup%2fdoi%2f10.1093%2fjmedent%2f15.suppl2.1,Oxford University Press,1978
5491347,J Med Lab Technol,,,,1970
5491347,J Med Lab Technol,,,,1970
4904713,J Med Lab Technol,,,,1970
28850208,J Med Liban,,,,2016
28850208,J Med Liban,,,,2016
26591189,J Med Liban,,,,2015
4658044,J Med Lyon,,,,1972
4658044,J Med Lyon,,,,1972
4349956,J Med Lyon,,,,1972
38865187,J Med Microbiol,10.1099/jmm.0.001834,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.001834,Unknown,2024
38865187,J Med Microbiol,10.1099/jmm.0.001834,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.001834,Unknown,2024
38440953,J Med Microbiol,10.1099/jmm.0.001811,https://www.microbiologyresearch.org/content/journal/jmm/10.1099/jmm.0.001811,Unknown,2024
16805323,J Clin Lab Immunol,,,,2004
16805323,J Clin Lab Immunol,,,,2004
11270517,J Clin Lab Immunol,,,,1992
3863962,J Med Soc N J,,,,1985
3863962,J Med Soc N J,,,,1985
3856035,J Med Soc N J,,,,1985
34248253,J Indian Orthod Soc,10.1177/0301574220988409,https://journals.sagepub.com/doi/10.1177/0301574220988409,SAGE Publications,2021
34248253,J Indian Orthod Soc,10.1177/0301574220988409,https://journals.sagepub.com/doi/10.1177/0301574220988409,SAGE Publications,2021
34191885,J Indian Orthod Soc,10.1177/0301574220947542,https://journals.sagepub.com/doi/10.1177/0301574220947542,SAGE Publications,2020
1839316,J Ment Defic Res,10.1111/j.1365-2788.1991.tb00452.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1365-2788.1991.tb00452.x,Wiley,1991
1839316,J Ment Defic Res,10.1111/j.1365-2788.1991.tb00452.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1365-2788.1991.tb00452.x,Wiley,1991
1920390,J Ment Defic Res,10.1111/j.1365-2788.1991.tb01055.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1365-2788.1991.tb01055.x,Wiley,1991
265412,J Mercer Dent Soc,,,,1977
265412,J Mercer Dent Soc,,,,1977
4229963,J Mercer Dent Soc,,,,1968
30636813,J Mich Dent Assoc,,,,2018
30636813,J Mich Dent Assoc,,,,2018
27333698,J Mich Dent Assoc,,,,2016
4530114,J Mich State Dent Assoc,,,,1974
4530114,J Mich State Dent Assoc,,,,1974
4530115,J Mich State Dent Assoc,,,,1974
6570133,J Microw Power,10.1080/16070658.1984.11689373,https://www.tandfonline.com/doi/full/10.1080/16070658.1984.11689373,Taylor & Francis,1984
6570133,J Microw Power,10.1080/16070658.1984.11689373,https://www.tandfonline.com/doi/full/10.1080/16070658.1984.11689373,Taylor & Francis,1984
7033540,J Microw Power,10.1080/16070658.1981.11689232,https://www.tandfonline.com/doi/full/10.1080/16070658.1981.11689232,Taylor & Francis,1981
7021860,J Miss Dent Assoc,,,,1981
7021860,J Miss Dent Assoc,,,,1981
5271087,J Miss Dent Assoc,,,,1970
28485566,J Miss State Med Assoc,,,,2016
28485566,J Miss State Med Assoc,,,,2016
27526491,J Miss State Med Assoc,,,,2016
6596434,J Mo Dent Assoc,,,,1984
6596434,J Mo Dent Assoc,,,,1984
274580,J Mo Dent Assoc,,,,1977
6596434,J Mo Dent Assoc (1980),,,,1984
6596434,J Mo Dent Assoc (1980),,,,1984
6460869,J Mo Dent Assoc (1980),,,,1982
38897563,J Mol Cell Cardiol,10.1016/j.yjmcc.2024.06.005,https://linkinghub.elsevier.com/retrieve/pii/S0022282824001007,ScienceDirect,2024
38897563,J Mol Cell Cardiol,10.1016/j.yjmcc.2024.06.005,https://linkinghub.elsevier.com/retrieve/pii/S0022282824001007,ScienceDirect,2024
38851626,J Mol Cell Cardiol,10.1016/j.yjmcc.2024.06.003,https://linkinghub.elsevier.com/retrieve/pii/S0022282824000919,ScienceDirect,2024
11933523,J Ophthalmic Nurs Technol,,,,2000
11933523,J Ophthalmic Nurs Technol,,,,2000
11033666,J Ophthalmic Nurs Technol,,,,2000
10113326,J Natl Assoc Hosp Dev,,,,1990
10113326,J Natl Assoc Hosp Dev,,,,1990
10312990,J Natl Assoc Hosp Dev,,,,1988
5261090,J Mt Sinai Hosp N Y,,,,1969
5261090,J Mt Sinai Hosp N Y,,,,1969
5251501,J Mt Sinai Hosp N Y,,,,1969
36000019,J Soc Policy,10.1017/S0047279421001069,https://www.cambridge.org/core/journals/journal-of-social-policy/article/impacts-of-benefit-sanctions-a-scoping-review-of-the-quantitative-research-evidence/9272BC857236795930DCD6AB7B8E04A1,Cambridge University Press,2022
36000019,J Soc Policy,10.1017/S0047279421001069,https://www.cambridge.org/core/journals/journal-of-social-policy/article/impacts-of-benefit-sanctions-a-scoping-review-of-the-quantitative-research-evidence/9272BC857236795930DCD6AB7B8E04A1,Cambridge University Press,2022
10106598,J Soc Policy,10.1017/s0047279400001987,https://www.cambridge.org/core/journals/journal-of-social-policy/article/abs/no-hiding-place-on-the-discomforts-of-researching-the-contemporary-policy-process/4CAABA8CB60CB04CC28D6C548C8DBB41,Cambridge University Press,1990
7328679,J Supramol Struct Cell Biochem,10.1002/jsscb.380170408,https://onlinelibrary.wiley.com/doi/10.1002/jsscb.380170408,Wiley,1981
7328679,J Supramol Struct Cell Biochem,10.1002/jsscb.380170408,https://onlinelibrary.wiley.com/doi/10.1002/jsscb.380170408,Wiley,1981
6790720,J Supramol Struct Cell Biochem,10.1002/jsscb.1981.380150307,https://onlinelibrary.wiley.com/doi/10.1002/jsscb.1981.380150307,Wiley,1981
38907691,J Neurotrauma,10.1089/neu.2023.0589,https://www.liebertpub.com/doi/10.1089/neu.2023.0589,Unknown,2024
38907691,J Neurotrauma,10.1089/neu.2023.0589,https://www.liebertpub.com/doi/10.1089/neu.2023.0589,Unknown,2024
