PMID,Journal,doi,doi_url,publisher_guess,year
15387292,Genet Eng (N Y),10.1007/978-0-306-48573-2_4,https://link.springer.com/chapter/10.1007/978-0-306-48573-2_4,Springer,2004
2638611,Ser Nurs Adm,,,,1989
2638611,Ser Nurs Adm,,,,1989
3274243,Ser Nurs Adm,10.1111/j.1467-9329.1988.tb00110.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1467-9329.1988.tb00110.x,Wiley,1988
28910034,West Engl Med J,,,,1992
28910034,West Engl Med J,,,,1992
1369539,West Engl Med J,,,,1990
10941398,Ann Chir Main Memb Super,10.1016/s0753-9053(99)80059-3,https://linkinghub.elsevier.com/retrieve/pii/S0753905399800593,ScienceDirect,1999
10941398,Ann Chir Main Memb Super,10.1016/s0753-9053(99)80059-3,https://linkinghub.elsevier.com/retrieve/pii/S0753905399800593,ScienceDirect,1999
8924342,Ann Chir Main Memb Super,10.1016/s0753-9053(96)80006-8,https://linkinghub.elsevier.com/retrieve/pii/S0753905396800068,ScienceDirect,1996
38899872,Acta Radiol,10.1177/02841851241263854,https://journals.sagepub.com/doi/10.1177/02841851241263854,SAGE Publications,2024
38899872,Acta Radiol,10.1177/02841851241263854,https://journals.sagepub.com/doi/10.1177/02841851241263854,SAGE Publications,2024
38343006,Acta Radiol,10.1177/02841851231222607,https://journals.sagepub.com/doi/10.1177/02841851231222607,SAGE Publications,2024
8357682,Br Dent Surg Assist,,,,1993
8357682,Br Dent Surg Assist,,,,1993
2597596,Br Dent Surg Assist,,,,1989
38907688,Am J Hosp Palliat Care,10.1177/10499091241264532,https://journals.sagepub.com/doi/10.1177/10499091241264532,SAGE Publications,2024
38907688,Am J Hosp Palliat Care,10.1177/10499091241264532,https://journals.sagepub.com/doi/10.1177/10499091241264532,SAGE Publications,2024
38897214,Am J Hosp Palliat Care,10.1177/10499091241257958,https://journals.sagepub.com/doi/10.1177/10499091241257958,SAGE Publications,2024
7986643,Z Unfallchir Versicherungsmed,,,,1994
7986643,Z Unfallchir Versicherungsmed,,,,1994
1497970,Z Unfallchir Versicherungsmed,,,,1992
1497984,Fag Tidsskr Sykepleien,,,,1992
1497984,Fag Tidsskr Sykepleien,,,,1992
1497972,Fag Tidsskr Sykepleien,,,,1992
7826774,J Sykepleien,,,,1994
7826774,J Sykepleien,,,,1994
7826748,J Sykepleien,,,,1994
10105426,Hosp Hazard Mater Manage,,,,1990
10105426,Hosp Hazard Mater Manage,,,,1990
10304349,Hosp Hazard Mater Manage,,,,1989
11235456,Aspens Advis Nurse Exec,,,,2000
11235456,Aspens Advis Nurse Exec,,,,2000
10067465,Aspens Advis Nurse Exec,,,,1999
10629937,Acta Chem Scand (Cph),10.3891/acta.chem.scand.53-1122,http://actachemscand.org/doi/10.3891/acta.chem.scand.53-1122,Unknown,1999
10629937,Acta Chem Scand (Cph),10.3891/acta.chem.scand.53-1122,http://actachemscand.org/doi/10.3891/acta.chem.scand.53-1122,Unknown,1999
9276917,Acta Chem Scand (Cph),10.3891/acta.chem.scand.51-0938,http://actachemscand.org/doi/10.3891/acta.chem.scand.51-0938,Unknown,1997
2485648,Rev Faculdade Odontol FZL,,,,1989
2485648,Rev Faculdade Odontol FZL,,,,1989
2701076,Rev Faculdade Odontol FZL,,,,1989
38836530,J Natl Cancer Inst Monogr,10.1093/jncimonographs/lgad038,https://academic.oup.com/crawlprevention/governor?content=%2fjncimono%2farticle%2f2024%2f63%2f4%2f7687980,Oxford University Press,2024
38836530,J Natl Cancer Inst Monogr,10.1093/jncimonographs/lgad038,https://academic.oup.com/crawlprevention/governor?content=%2fjncimono%2farticle%2f2024%2f63%2f4%2f7687980,Oxford University Press,2024
36519818,J Natl Cancer Inst Monogr,10.1093/jncimonographs/lgac023,https://academic.oup.com/crawlprevention/governor?content=%2fjncimono%2farticle%2f2022%2f60%2f135%2f6908749,Oxford University Press,2022
18610448,Br Heart J,,,,1995
18610448,Br Heart J,,,,1995
18610445,Br Heart J,10.1136/hrt.74.6.675,https://heart.bmj.com/content/74/6/675,Unknown,1995
1854583,Rev Fac Odontol Univ Antioq,,,,1991
1854583,Rev Fac Odontol Univ Antioq,,,,1991
2206724,Rev Fac Odontol Univ Antioq,,,,1990
7742144,AACN Clin Issues Crit Care Nurs,10.1097/00044067-199405040-00014,https://aacnjournals.org/aacnacconline,Unknown,1994
7742144,AACN Clin Issues Crit Care Nurs,10.1097/00044067-199405040-00014,https://aacnjournals.org/aacnacconline,Unknown,1994
7767814,AACN Clin Issues Crit Care Nurs,10.4037/15597768-1994-2012,https://aacnjournals.org/aacnacconline/article/5/2/194/2388/Nasogastric-and-Nasointestinal-Feeding-Tube,Unknown,1994
3079180,Microbiol Sci,,,,1988
3079180,Microbiol Sci,,,,1988
3079189,Microbiol Sci,,,,1988
1931438,Biol Met,10.1007/BF01141312,https://link.springer.com/article/10.1007/BF01141312,Springer,1991
1931438,Biol Met,10.1007/BF01141312,https://link.springer.com/article/10.1007/BF01141312,Springer,1991
1963549,Biol Met,10.1007/BF01140585,https://link.springer.com/article/10.1007/BF01140585,Springer,1990
9950105,Biotherapy,10.1023/a:1008081708054,https://link.springer.com/article/10.1023/A:1008081708054,Springer,1998
9950105,Biotherapy,10.1023/a:1008081708054,https://link.springer.com/article/10.1023/A:1008081708054,Springer,1998
8993772,Biotherapy,10.1007/BF02628671,https://link.springer.com/article/10.1007/BF02628671,Springer,1996
1840291,Cancer Cells,,,,1991
1840291,Cancer Cells,,,,1991
1684281,Cancer Cells,,,,1991
16110641,Cancer Chemother Biol Response Modif,10.1016/s0921-4410(04)22037-3,https://linkinghub.elsevier.com/retrieve/pii/S0921441004220373,ScienceDirect,2005
16110641,Cancer Chemother Biol Response Modif,10.1016/s0921-4410(04)22037-3,https://linkinghub.elsevier.com/retrieve/pii/S0921441004220373,ScienceDirect,2005
15338745,Cancer Chemother Biol Response Modif,10.1016/s0921-4410(03)21008-5,https://linkinghub.elsevier.com/retrieve/pii/S0921441003210085,ScienceDirect,2003
1911046,Cancer Commun,10.3727/095535491820873038,https://www.ingentaconnect.com/content/tsp/cc/1991/00000003/00000009/art00009;jsessionid=4yter01h3ibz.x-ic-live-03,Unknown,1991
1911046,Cancer Commun,10.3727/095535491820873038,https://www.ingentaconnect.com/content/tsp/cc/1991/00000003/00000009/art00009;jsessionid=4yter01h3ibz.x-ic-live-03,Unknown,1991
2206777,Cancer Commun,10.3727/095535490820874092,https://www.ingentaconnect.com/content/tsp/cc/1990/00000002/00000010/art00008;jsessionid=e1c0qdla4m5b4.x-ic-live-03,Unknown,1990
396939,Br J Addict Alcohol Other Drugs,10.1111/j.1360-0443.1979.tb01369.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1360-0443.1979.tb01369.x,Wiley,1979
396939,Br J Addict Alcohol Other Drugs,10.1111/j.1360-0443.1979.tb01369.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1360-0443.1979.tb01369.x,Wiley,1979
287505,Br J Addict Alcohol Other Drugs,10.1111/j.1360-0443.1979.tb02420.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1360-0443.1979.tb02420.x,Wiley,1979
20102026,Dermatol Nurs,,,,2009
20102026,Dermatol Nurs,,,,2009
19507377,Dermatol Nurs,,,,2009
1958429,Circ Odontol San Martin Tres Febr,,,,1991
1958429,Circ Odontol San Martin Tres Febr,,,,1991
2701209,Circ Odontol San Martin Tres Febr,,,,1989
2129600,Orthod Epitheor,,,,1990
2129600,Orthod Epitheor,,,,1990
2640898,Orthod Epitheor,,,,1989
1596443,NAACOGS Clin Issu Perinat Womens Health Nurs,,,,1992
1596443,NAACOGS Clin Issu Perinat Womens Health Nurs,,,,1992
1596428,NAACOGS Clin Issu Perinat Womens Health Nurs,,,,1992
10335163,J CANNT,,,,1999
10335163,J CANNT,,,,1999
7999477,J CANNT,,,,1994
2744476,Geogr Med Suppl,,,,1989
2744476,Geogr Med Suppl,,,,1989
3169564,Geogr Med Suppl,,,,1988
9068367,BJR Suppl,,,,1996
9068367,BJR Suppl,,,,1996
1341908,BJR Suppl,,,,1992
2923786,AD Nurse,,,,1989
2923786,AD Nurse,,,,1989
3415904,AD Nurse,,,,1988
16982481,Eur J Morphol,10.1080/09243860600765460,https://access.portico.org/Portico/auView?auId=ark%3A%2F27927%2Fpggtrn00tw,Unknown,2005
16982481,Eur J Morphol,10.1080/09243860600765460,https://access.portico.org/Portico/auView?auId=ark%3A%2F27927%2Fpggtrn00tw,Unknown,2005
12959344,Eur J Morphol,10.1076/ejom.40.1.15.13957,https://access.portico.org/Portico/auView?auId=ark%3A%2F27927%2Fpggtrmztq2,Unknown,2002
8398568,Nurs Stand Spec Suppl,,,,1993
8398568,Nurs Stand Spec Suppl,,,,1993
1389863,Nurs Stand Spec Suppl,,,,1992
19263597,Adv Dermatol,10.1016/j.yadr.2008.09.008,https://linkinghub.elsevier.com/retrieve/pii/S0882088008000047,ScienceDirect,2008
19263597,Adv Dermatol,10.1016/j.yadr.2008.09.008,https://linkinghub.elsevier.com/retrieve/pii/S0882088008000047,ScienceDirect,2008
19263597,Adv Dermatol,10.1016/j.yadr.2008.09.008,https://linkinghub.elsevier.com/retrieve/pii/S0882088008000047,ScienceDirect,2008
38648178,AIDS Educ Prev,10.1521/aeap.2024.36.2.113,https://guilfordjournals.com/doi/10.1521/aeap.2024.36.2.113,Unknown,2024
38648178,AIDS Educ Prev,10.1521/aeap.2024.36.2.113,https://guilfordjournals.com/doi/10.1521/aeap.2024.36.2.113,Unknown,2024
37535323,AIDS Educ Prev,10.1521/aeap.2023.35.4.320,https://guilfordjournals.com/doi/10.1521/aeap.2023.35.4.320,Unknown,2023
16610259,Ann Ital Med Int,,,,2005
16610259,Ann Ital Med Int,,,,2005
15678708,Ann Ital Med Int,,,,2004
38869222,Int J Dev Biol,10.1387/ijdb.240060jd,https://ijdb.ehu.eus/article/240060jd,Unknown,2024
38869222,Int J Dev Biol,10.1387/ijdb.240060jd,https://ijdb.ehu.eus/article/240060jd,Unknown,2024
34881785,Int J Dev Biol,10.1387/ijdb.210154av,https://ijdb.ehu.eus/article/210154av,Unknown,2022
38914805,Br J Cancer,10.1038/s41416-024-02767-8,https://www.nature.com/articles/s41416-024-02767-8,Nature Publishing Group,2024
38914805,Br J Cancer,10.1038/s41416-024-02767-8,https://www.nature.com/articles/s41416-024-02767-8,Nature Publishing Group,2024
38906970,Br J Cancer,10.1038/s41416-024-02751-2,https://www.nature.com/articles/s41416-024-02751-2,Nature Publishing Group,2024
8829395,Br J Cancer Suppl,,,,1996
8829395,Br J Cancer Suppl,,,,1996
8763894,Br J Cancer Suppl,,,,1996
7612423,Magn Reson Q,,,,1995
7612423,Magn Reson Q,,,,1995
1489677,Magn Reson Q,,,,1992
38175353,Cancer Treat Res,10.1007/978-3-031-33602-7_14,https://link.springer.com/chapter/10.1007/978-3-031-33602-7_14,Springer,2023
38175353,Cancer Treat Res,10.1007/978-3-031-33602-7_14,https://link.springer.com/chapter/10.1007/978-3-031-33602-7_14,Springer,2023
37978141,Cancer Treat Res,10.1007/978-3-031-30065-3_15,https://link.springer.com/chapter/10.1007/978-3-031-30065-3_15,Springer,2023
9052980,Cerebrovasc Brain Metab Rev,,,,1996
9052980,Cerebrovasc Brain Metab Rev,,,,1996
8110593,Cerebrovasc Brain Metab Rev,,,,1993
38623804,Cir Pediatr,10.54847/cp.2024.02.20,https://secipe.org/coldata/upload/revista/2024_37-2_93.pdf,Unknown,2024
38623804,Cir Pediatr,10.54847/cp.2024.02.20,https://secipe.org/coldata/upload/revista/2024_37-2_93.pdf,Unknown,2024
34606703,Cir Pediatr,,,,2021
1524984,Curr Opin Radiol,,,,1992
1524984,Curr Opin Radiol,,,,1992
1739602,Curr Opin Radiol,,,,1992
16578907,Epidemiol Bull,,,,2005
16578907,Epidemiol Bull,,,,2005
15112622,Epidemiol Bull,,,,2003
37129531,G Chir,10.1097/IA9.0000000000000025,https://journals.lww.com/jisa/fulltext/2023/06000/a_case_report_of_ectopic_pancreas_in_the_ileum.2.aspx,Unknown,2023
37129531,G Chir,10.1097/IA9.0000000000000025,https://journals.lww.com/jisa/fulltext/2023/06000/a_case_report_of_ectopic_pancreas_in_the_ileum.2.aspx,Unknown,2023
31131813,G Chir,,,,2019
9293071,Br J Clin Pract,,,,1997
9293071,Br J Clin Pract,,,,1997
9015908,Br J Clin Pract,,,,1996
9519511,Br J Clin Pract Suppl,,,,1997
9519511,Br J Clin Pract Suppl,,,,1997
8546892,Br J Clin Pract Suppl,,,,1995
38652733,Magnes Res,10.1684/mrh.2024.0521,https://www.jle.com/fr/revues/mrh/e-docs/magnesium_and_vitamin_d_in_long_covid_syndrome_do_they_help__350613/article.phtml,Unknown,2024
38652733,Magnes Res,10.1684/mrh.2024.0521,https://www.jle.com/fr/revues/mrh/e-docs/magnesium_and_vitamin_d_in_long_covid_syndrome_do_they_help__350613/article.phtml,Unknown,2024
34519647,Magnes Res,10.1684/mrh.2021.0483,https://dx.doi.org/10.1684/mrh.2021.0483,Unknown,2021
38899982,Oncology (Williston Park),10.46883/2024.25921022,https://www.cancernetwork.com/view/a-rare-case-of-metastatic-spiradenocarcinoma-with-cdkn2a-mutation,Unknown,2024
38899982,Oncology (Williston Park),10.46883/2024.25921022,https://www.cancernetwork.com/view/a-rare-case-of-metastatic-spiradenocarcinoma-with-cdkn2a-mutation,Unknown,2024
35089668,Oncology (Williston Park),10.46883/2022.25920942,https://www.cancernetwork.com/view/journal-female-representation-in-clinical-practice-guideline-panels-in-2-major-cancer-organizations,Unknown,2022
38904214,Pediatr Hematol Oncol,10.1080/08880018.2024.2368007,https://www.tandfonline.com/doi/full/10.1080/08880018.2024.2368007,Taylor & Francis,2024
38904214,Pediatr Hematol Oncol,10.1080/08880018.2024.2368007,https://www.tandfonline.com/doi/full/10.1080/08880018.2024.2368007,Taylor & Francis,2024
37195735,Pediatr Hematol Oncol,10.1080/08880018.2023.2168809,https://www.tandfonline.com/doi/full/10.1080/08880018.2023.2168809,Taylor & Francis,2023
8068536,Reg Immunol,,,,1993
8068536,Reg Immunol,,,,1993
1476875,Reg Immunol,,,,1992
3153419,Rev Quir Esp,,,,1988
3153419,Rev Quir Esp,,,,1988
