PMID,Journal,doi,doi_url,publisher_guess,year
17326315,Arch Sci Soc Relig,,,,2002
11614222,Ark Archeol,,,,1979
11614222,Ark Archeol,,,,1979
11614222,Ark Archeol,,,,1979
11614132,Acta Balt,,,,1974
11614132,Acta Balt,,,,1974
11614132,Acta Balt,,,,1974
11616442,Acta Ethnol Linguist,,,,1984
11616442,Acta Ethnol Linguist,,,,1984
11631333,Acta Ethnol Linguist,,,,1982
11634456,Acta Numis,,,,1985
11634456,Acta Numis,,,,1985
11634456,Acta Numis,,,,1985
18686349,Acta Pol Hist,,,,2001
18686349,Acta Pol Hist,,,,2001
19156982,Acta Pol Hist,,,,1999
11631353,Aegyptus,,,,1977
11631353,Aegyptus,,,,1977
11631351,Aegyptus,,,,1972
11620127,Aust Libr J,,,,1974
11620127,Aust Libr J,,,,1974
11620127,Aust Libr J,,,,1974
11616621,Archivist,,,,1988
11616621,Archivist,,,,1988
11616621,Archivist,,,,1988
11634595,Archivmitteilungen,,,,1988
11634595,Archivmitteilungen,,,,1988
11634595,Archivmitteilungen,,,,1988
11614221,Ariz West,,,,1981
11614221,Ariz West,,,,1981
11614220,Ariz West,,,,1977
11616625,Ark Hist Q,,,,1988
11616625,Ark Hist Q,,,,1988
11614223,Ark Hist Q,,,,1978
11616633,Armen Rev,,,,1986
11616633,Armen Rev,,,,1986
11616633,Armen Rev,,,,1986
11634602,Arq Cent Cult Port,,,,1980
11634602,Arq Cent Cult Port,,,,1980
11634601,Arq Cent Cult Port,,,,1980
11616636,Art Am,,,,1983
11616636,Art Am,,,,1983
11616635,Art Am,,,,1979
11616638,Art Bull,,,,1977
11616638,Art Bull,,,,1977
11616637,Art Bull,10.1080/00043079.1977.10787369,https://www.tandfonline.com/doi/abs/10.1080/00043079.1977.10787369,Taylor & Francis,1977
18988362,Art Hist,10.1111/1467-8365.00280,https://academic.oup.com/crawlprevention/governor?content=%2farthistory%2farticle%2f24%2f4%2f520-551%2f7278616,Oxford University Press,2001
18988362,Art Hist,10.1111/1467-8365.00280,https://academic.oup.com/crawlprevention/governor?content=%2farthistory%2farticle%2f24%2f4%2f520-551%2f7278616,Oxford University Press,2001
11616639,Art Hist,10.1111/j.1467-8365.1983.tb00095.x,https://academic.oup.com/crawlprevention/governor?content=%2farthistory%2farticle%2f6%2f4%2f461-477%2f7284709,Oxford University Press,1983
11631622,Artes Mex,,,,1969
11631622,Artes Mex,,,,1969
11631622,Artes Mex,,,,1969
18551805,Arv,,,,2001
18551805,Arv,,,,2001
19385100,Arv,,,,1999
11637102,Ascania,,,,1977
11637102,Ascania,,,,1977
11637102,Ascania,,,,1977
11620342,Asia Major,,,,1975
11620342,Asia Major,,,,1975
11620342,Asia Major,,,,1975
11616642,Asian Afr Stud,,,,1987
11616642,Asian Afr Stud,,,,1987
11616642,Asian Afr Stud,,,,1987
11619631,Acta Cl,,,,1975
11619631,Acta Cl,,,,1975
11655463,Acta Cl,,,,1973
11614236,Asian Folkl Stud,,,,1980
11614236,Asian Folkl Stud,,,,1980
11614234,Asian Folkl Stud,,,,1969
11614237,Asian Perspect,,,,1974
11614237,Asian Perspect,,,,1974
11614237,Asian Perspect,,,,1974
11631338,Acta Mus Napocensis,,,,1978
11631338,Acta Mus Napocensis,,,,1978
11631337,Acta Mus Napocensis,,,,1975
11616647,Asian Thought Soc,,,,1985
11616647,Asian Thought Soc,,,,1985
11616647,Asian Thought Soc,,,,1985
11631629,Asiat Forsch,,,,1980
11631629,Asiat Forsch,,,,1980
11631629,Asiat Forsch,,,,1980
19156978,Acta Univ Carol Philos Hist,,,,1999
19156978,Acta Univ Carol Philos Hist,,,,1999
19130690,Acta Univ Carol Philos Hist,,,,1999
11616649,Atlanta Hist,,,,1987
11616649,Atlanta Hist,,,,1987
11616649,Atlanta Hist,,,,1987
11616651,Atlanta Hist J.,,,,1985
11616651,Atlanta Hist J.,,,,1985
