PMID,Journal,doi,doi_url,publisher_guess,year
38358840,Annu Rev Anim Biosci,10.1146/annurev-animal-021122-100823,https://www.annualreviews.org/doi/10.1146/annurev-animal-021122-100823,Unknown,2024
38358840,Annu Rev Anim Biosci,10.1146/annurev-animal-021122-100823,https://www.annualreviews.org/doi/10.1146/annurev-animal-021122-100823,Unknown,2024
32069436,Annu Rev Anim Biosci,10.1146/annurev-animal-020518-115142,https://www.annualreviews.org/doi/10.1146/annurev-animal-020518-115142,Unknown,2020
24443638,Jpn J Popul,,,,2011
24443638,Jpn J Popul,,,,2011
24443638,Jpn J Popul,,,,2011
35759323,Tex Public Health J,,,,2021
35759323,Tex Public Health J,,,,2021
28845486,Tex Public Health J,,,,2017
24409401,Open J Med Microbiol,10.4236/ojmm.2012.23019,https://www.scirp.org/journal/paperinformation?paperid=22844,Unknown,2012
24409401,Open J Med Microbiol,10.4236/ojmm.2012.23019,https://www.scirp.org/journal/paperinformation?paperid=22844,Unknown,2012
24409401,Open J Med Microbiol,10.4236/ojmm.2012.23019,https://www.scirp.org/journal/paperinformation?paperid=22844,Unknown,2012
24755709,Proc USENIX Symp Oper Syst Des Implement (OSDI),,,,2012
24755709,Proc USENIX Symp Oper Syst Des Implement (OSDI),,,,2012
24755709,Proc USENIX Symp Oper Syst Des Implement (OSDI),,,,2012
36588658,Cult Brain,10.1007/s40167-022-00113-4,https://link.springer.com/article/10.1007/s40167-022-00113-4,Springer,2022
36588658,Cult Brain,10.1007/s40167-022-00113-4,https://link.springer.com/article/10.1007/s40167-022-00113-4,Springer,2022
27867830,Cult Brain,10.1007/s40167-016-0039-2,https://link.springer.com/article/10.1007/s40167-016-0039-2,Springer,2016
27148429,J Forensic Soc Work,10.1080/1936928X.2015.1092905,https://journals.shareok.org/jofsw/article/view/22,Unknown,2015
27148429,J Forensic Soc Work,10.1080/1936928X.2015.1092905,https://journals.shareok.org/jofsw/article/view/22,Unknown,2015
26998189,J Forensic Soc Work,10.1080/1936928X.2015.1093992,https://journals.shareok.org/jofsw/article/view/94,Unknown,2015
32206095,Express Polym Lett,10.3144/expresspolymlett.2016.40,http://www.expresspolymlett.com/letolt.php?file=EPL-0006735&mi=c,Unknown,2016
