PMID,Journal,doi,doi_url,publisher_guess,year
25593898,Clin Cancer Investig J,10.4103/2278-0513.125802,,Unknown,2014
25593898,Clin Cancer Investig J,10.4103/2278-0513.125802,,Unknown,2014
34642584,CESifo Econ Stud,10.1093/cesifo/ifab010,https://academic.oup.com/crawlprevention/governor?content=%2fcesifo%2farticle%2f67%2f3%2f332%2f6368668,Oxford University Press,2021
34642584,CESifo Econ Stud,10.1093/cesifo/ifab010,https://academic.oup.com/crawlprevention/governor?content=%2fcesifo%2farticle%2f67%2f3%2f332%2f6368668,Oxford University Press,2021
25745379,CESifo Econ Stud,10.1093/cesifo/ifu015,https://academic.oup.com/crawlprevention/governor?content=%2fcesifo%2farticle-lookup%2fdoi%2f10.1093%2fcesifo%2fifu015,Oxford University Press,2014
37854937,Front Mar Sci,10.3389/fmars.2023.1069599,https://www.frontiersin.org/journals/marine-science/articles/10.3389/fmars.2023.1069599/full,Unknown,2023
37854937,Front Mar Sci,10.3389/fmars.2023.1069599,https://www.frontiersin.org/journals/marine-science/articles/10.3389/fmars.2023.1069599/full,Unknown,2023
32133361,Front Mar Sci,10.3389/fmars.2019.00511,https://www.frontiersin.org/journals/marine-science/articles/10.3389/fmars.2019.00511/full,Unknown,2019
25339850,Acupunct Today (Huntingt Beach),,,,2011
25339850,Acupunct Today (Huntingt Beach),,,,2011
25339850,Acupunct Today (Huntingt Beach),,,,2011
25346929,Int J Basic Appl Physiol,,,,2012
25346929,Int J Basic Appl Physiol,,,,2012
25346929,Int J Basic Appl Physiol,,,,2012
25346854,Immunol Innov,10.7243/2053-213X-1-3,,Unknown,2013
25346854,Immunol Innov,10.7243/2053-213X-1-3,,Unknown,2013
25346854,Immunol Innov,10.7243/2053-213X-1-3,,Unknown,2013
25408922,Asia Taepyongyang Sangdam Yongu,10.18401/2014.4.1.4,http://japconline.org/journal/article.php?code=2738,Unknown,2014
25408922,Asia Taepyongyang Sangdam Yongu,10.18401/2014.4.1.4,http://japconline.org/journal/article.php?code=2738,Unknown,2014
25408922,Asia Taepyongyang Sangdam Yongu,10.18401/2014.4.1.4,http://japconline.org/journal/article.php?code=2738,Unknown,2014
33041609,Commun Stud,10.1080/10510974.2019.1567566,https://www.tandfonline.com/doi/full/10.1080/10510974.2019.1567566,Taylor & Francis,2019
33041609,Commun Stud,10.1080/10510974.2019.1567566,https://www.tandfonline.com/doi/full/10.1080/10510974.2019.1567566,Taylor & Francis,2019
33041609,Commun Stud,10.1080/10510974.2019.1567566,https://www.tandfonline.com/doi/full/10.1080/10510974.2019.1567566,Taylor & Francis,2019
38903695,Nonprofit Volunt Sect Q,10.1177/08997640231196886,https://journals.sagepub.com/doi/10.1177/08997640231196886,SAGE Publications,2024
38903695,Nonprofit Volunt Sect Q,10.1177/08997640231196886,https://journals.sagepub.com/doi/10.1177/08997640231196886,SAGE Publications,2024
33424116,Nonprofit Volunt Sect Q,10.1177/0899764020964582,https://journals.sagepub.com/doi/10.1177/0899764020964582,SAGE Publications,2020
34903285,Life Sci Soc Policy,10.1186/s40504-021-00117-7,https://lsspjournal.biomedcentral.com/articles/10.1186/s40504-021-00117-7,BioMed Central (BMC),2021
34903285,Life Sci Soc Policy,10.1186/s40504-021-00117-7,https://lsspjournal.biomedcentral.com/articles/10.1186/s40504-021-00117-7,BioMed Central (BMC),2021
26968989,Life Sci Soc Policy,10.1186/s40504-016-0036-4,https://lsspjournal.biomedcentral.com/articles/10.1186/s40504-016-0036-4,BioMed Central (BMC),2016
25506596,ISRN Oxidative Med,10.1155/2013/831596,https://www.hindawi.com/journals/isrn/2013/831596/,Unknown,2013
25506596,ISRN Oxidative Med,10.1155/2013/831596,https://www.hindawi.com/journals/isrn/2013/831596/,Unknown,2013
25506596,ISRN Oxidative Med,10.1155/2013/831596,https://www.hindawi.com/journals/isrn/2013/831596/,Unknown,2013
38567296,Proc Des Autom Conf,10.1109/dac56929.2023.10247765,https://ieeexplore.ieee.org/document/10247765/,IEEE,2023
38567296,Proc Des Autom Conf,10.1109/dac56929.2023.10247765,https://ieeexplore.ieee.org/document/10247765/,IEEE,2023
33796879,Proc Des Autom Conf,10.1109/dac18072.2020.9218680,https://ieeexplore.ieee.org/document/9218680/,IEEE,2020
38586279,Actuators,10.3390/act13030104,https://www.mdpi.com/2076-0825/13/3/104,Unknown,2024
38586279,Actuators,10.3390/act13030104,https://www.mdpi.com/2076-0825/13/3/104,Unknown,2024
38586279,Actuators,10.3390/act13030104,https://www.mdpi.com/2076-0825/13/3/104,Unknown,2024
25506052,Cogn Int Conf Adv Cogn Technol Appl,,,,2014
25506052,Cogn Int Conf Adv Cogn Technol Appl,,,,2014
25506052,Cogn Int Conf Adv Cogn Technol Appl,,,,2014
38785763,Diseases,10.3390/diseases12050108,https://www.mdpi.com/2079-9721/12/5/108,Unknown,2024
38785763,Diseases,10.3390/diseases12050108,https://www.mdpi.com/2079-9721/12/5/108,Unknown,2024
38785750,Diseases,10.3390/diseases12050095,https://www.mdpi.com/2079-9721/12/5/95,Unknown,2024
38902495,CEN Case Rep,10.1007/s13730-024-00901-2,https://link.springer.com/article/10.1007/s13730-024-00901-2,Springer,2024
38902495,CEN Case Rep,10.1007/s13730-024-00901-2,https://link.springer.com/article/10.1007/s13730-024-00901-2,Springer,2024
38411894,CEN Case Rep,10.1007/s13730-024-00854-6,https://link.springer.com/article/10.1007/s13730-024-00854-6,Springer,2024
38078192,Environ Earth Sci,10.1007/s12665-023-10893-4,https://link.springer.com/article/10.1007/s12665-023-10893-4,Springer,2023
38078192,Environ Earth Sci,10.1007/s12665-023-10893-4,https://link.springer.com/article/10.1007/s12665-023-10893-4,Springer,2023
35891927,Environ Earth Sci,10.1007/s12665-022-10513-7,https://link.springer.com/article/10.1007/s12665-022-10513-7,Springer,2022
