PMID,Journal,doi,doi_url,publisher_guess,year
18912430,Zhurnal Prikl Him,,,,1947
18893698,Laboratory,,,,1948
18893698,Laboratory,,,,1948
18893698,Laboratory,,,,1948
18870915,Newsl Inst Interam Aff,,,,1948
18870915,Newsl Inst Interam Aff,,,,1948
18896969,Newsl Inst Interam Aff,,,,1947
18882861,Med Bookm Hist,,,,1948
18882861,Med Bookm Hist,,,,1948
18882861,Med Bookm Hist,,,,1948
18888289,J Am Assoc Med Rec Libr,,,,1948
18888289,J Am Assoc Med Rec Libr,,,,1948
18888289,J Am Assoc Med Rec Libr,,,,1948
18869675,J Elisha Mitchell Sci Soc Chapel Hill N C,,,,1948
18869675,J Elisha Mitchell Sci Soc Chapel Hill N C,,,,1948
18869675,J Elisha Mitchell Sci Soc Chapel Hill N C,,,,1948
18873063,Indian J Vener Dis Dermatol,,,,1948
18873063,Indian J Vener Dis Dermatol,,,,1948
18873062,Indian J Vener Dis Dermatol,,,,1948
18856728,Ind Saf Surv,,,,1947
18856728,Ind Saf Surv,,,,1947
20264691,Ind Saf Surv,,,,1947
18894680,Ind Nurs,,,,1948
18894680,Ind Nurs,,,,1948
18919043,Ind Nurs,,,,1947
18857016,Int Med Abstr Rev,,,,1947
18857016,Int Med Abstr Rev,,,,1947
20267223,Int Med Abstr Rev,,,,1947
18886862,Jena Z Med Naturwiss,,,,1947
18886862,Jena Z Med Naturwiss,,,,1947
18886860,Jena Z Med Naturwiss,,,,1947
18889257,Johns Hopkins Nurses Alumnae Mag,,,,1948
18889257,Johns Hopkins Nurses Alumnae Mag,,,,1948
20267608,Johns Hopkins Nurses Alumnae Mag,,,,1947
18882257,Not Ammin Sanit (1948),,,,1948
18882257,Not Ammin Sanit (1948),,,,1948
18882256,Not Ammin Sanit (1948),,,,1948
18878839,J Endod (1946),,,,1948
18878839,J Endod (1946),,,,1948
20274734,J Endod (1946),,,,1946
18863260,J Health Phys Educ,,,,1948
18863260,J Health Phys Educ,,,,1948
20267966,J Health Phys Educ,,,,1947
18858293,J Phys Educ,,,,1948
18858293,J Phys Educ,,,,1948
18901730,J Phys Educ,,,,1947
18856695,Lar Do Med,,,,1947
18856695,Lar Do Med,,,,1947
20263583,Lar Do Med,,,,1947
24539372,Marg Otolaryngol,,,,1950
24539372,Marg Otolaryngol,,,,1950
24539365,Marg Otolaryngol,,,,1950
24539384,Med World (New York),,,,1950
24539384,Med World (New York),,,,1950
20257995,Med World (New York),,,,1947
18889218,Ment Health Bull,,,,1948
18889218,Ment Health Bull,,,,1948
20284577,Ment Health Bull,,,,1946
18887333,Ment Health Bull (Danville),,,,1948
18887333,Ment Health Bull (Danville),,,,1948
21009125,Ment Health Bull (Danville),,,,1946
18863271,Mich Public Health,,,,1948
18863271,Mich Public Health,,,,1948
20265979,Mich Public Health,,,,1947
18884232,Microentomology,,,,1948
18884232,Microentomology,,,,1948
18871182,Microentomology,,,,1948
18894845,Mother Child,,,,1948
18894845,Mother Child,,,,1948
20296286,Mother Child,,,,1947
18888832,Nassau Med News,,,,1948
18888832,Nassau Med News,,,,1948
20265289,Nassau Med News,,,,1947
18890004,N Engl Dent J,,,,1948
18890004,N Engl Dent J,,,,1948
18910795,N Engl Dent J,,,,1948
18863281,New Health,,,,1948
18863281,New Health,,,,1948
20274594,New Health,,,,1946
18891415,Ninety Nine,,,,1948
18891415,Ninety Nine,,,,1948
18891412,Ninety Nine,,,,1948
18887772,Norden News,,,,1948
18887772,Norden News,,,,1948
18887771,Norden News,,,,1948
18863450,Onderstepoort J Vet Sci Anim Ind,,,,1948
18863450,Onderstepoort J Vet Sci Anim Ind,,,,1948
20247525,Onderstepoort J Vet Sci Anim Ind,,,,1947
18859332,Opt Dev,,,,1948
18859332,Opt Dev,,,,1948
20991942,Opt Dev,,,,1946
18890889,Osteopath Mag,,,,1948
18890889,Osteopath Mag,,,,1948
18890889,Osteopath Mag,,,,1948
24541036,Otorhinolaryngolog Int,,,,1950
24541036,Otorhinolaryngolog Int,,,,1950
24541035,Otorhinolaryngolog Int,,,,1950
18858686,J Palest Arab Med Assoc,,,,1948
18858686,J Palest Arab Med Assoc,,,,1948
21014685,J Palest Arab Med Assoc,,,,1946
24536232,Pest Control,,,,1949
24536232,Pest Control,,,,1949
18107147,Pest Control,,,,1949
18870808,Pharmacal Adv,,,,1948
18870808,Pharmacal Adv,,,,1948
18870807,Pharmacal Adv,,,,1948
18892714,Proc R Australas Coll Physicians,,,,1948
18892714,Proc R Australas Coll Physicians,,,,1948
18892705,Proc R Australas Coll Physicians,,,,1948
