PMID,Journal,doi,doi_url,publisher_guess,year
6964300,AADE Ed J,,,,1982
6964300,AADE Ed J,,,,1982
6939207,AADE Ed J,,,,1980
38809212,AANA J,,,,2023
38809212,AANA J,,,,2023
37987722,AANA J,,,,2023
10594996,AARN News Lett,,,,1998
10594996,AARN News Lett,,,,1998
9306757,AARN News Lett,,,,1997
6576592,Nihon Shika Hyoron,,,,1983
6576592,Nihon Shika Hyoron,,,,1983
6576563,Nihon Shika Hyoron,,,,1983
5840606,Acad Peru Cir,,,,1965
5840606,Acad Peru Cir,,,,1965
14324647,Acad Peru Cir,,,,1964
5213408,Acad Rev Calif Acad Periodontol,,,,1965
5213408,Acad Rev Calif Acad Periodontol,,,,1965
5213406,Acad Rev Calif Acad Periodontol,,,,1965
6516720,Acarologia,,,,1984
6516720,Acarologia,,,,1984
773075,Acarologia,,,,1976
7315176,Acquis Med Recent,,,,1981
7315176,Acquis Med Recent,,,,1981
757741,Acquis Med Recent,,,,1978
2127979,Act Nerv Super (Praha),,,,1990
2127979,Act Nerv Super (Praha),,,,1990
2363344,Act Nerv Super (Praha),,,,1990
579540,Acta Allergol,10.1111/j.1398-9995.1977.tb01364.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1398-9995.1977.tb01364.x,Wiley,1977
579540,Acta Allergol,10.1111/j.1398-9995.1977.tb01364.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1398-9995.1977.tb01364.x,Wiley,1977
70944,Acta Allergol,10.1111/j.1398-9995.1977.tb01347.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1398-9995.1977.tb01347.x,Wiley,1977
5172570,Acta Anaesthesiol,,,,1971
5172570,Acta Anaesthesiol,,,,1971
5538131,Acta Anaesthesiol,,,,1970
27363215,Acta Anaesthesiol Belg,,,,2016
27363215,Acta Anaesthesiol Belg,,,,2016
26767231,Acta Anaesthesiol Belg,,,,2015
19519680,Acta Anaesthesiol Scand Suppl,10.1111/j.1399-6576.2009.02001.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1399-6576.2009.02001.x,Wiley,2009
19519680,Acta Anaesthesiol Scand Suppl,10.1111/j.1399-6576.2009.02001.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1399-6576.2009.02001.x,Wiley,2009
9420991,Acta Anaesthesiol Scand Suppl,,,,1997
