PMID,Journal,doi,doi_url,publisher_guess,year
13241447,Etudes Neonatales,,,,1954
14025956,Rev Sanid Asist Soc,,,,1962
14025956,Rev Sanid Asist Soc,,,,1962
14023499,Rev Sanid Asist Soc,,,,1962
13342917,Biul Panstw Inst Med Morsk Trop J W Gdansku,,,,1956
13342917,Biul Panstw Inst Med Morsk Trop J W Gdansku,,,,1956
13342910,Biul Panstw Inst Med Morsk Trop J W Gdansku,,,,1956
13849506,Yan ke xue shu hui kan,10.1159/000303658,https://karger.com/oph/article-abstract/138/5/347/249709/Septum-Canalis-Nervi-OpticiA-Case-Report?redirectedFrom=fulltext,Karger,1959
13849506,Yan ke xue shu hui kan,10.1159/000303658,https://karger.com/oph/article-abstract/138/5/347/249709/Septum-Canalis-Nervi-OpticiA-Case-Report?redirectedFrom=fulltext,Karger,1959
13849506,Yan ke xue shu hui kan,10.1159/000303658,https://karger.com/oph/article-abstract/138/5/347/249709/Septum-Canalis-Nervi-OpticiA-Case-Report?redirectedFrom=fulltext,Karger,1959
14913928,Wien Beitr Zahnheilkd,,,,1951
14913928,Wien Beitr Zahnheilkd,,,,1951
15431585,Wien Beitr Zahnheilkd,,,,1950
14434093,Probl Ter,,,,1959
14434093,Probl Ter,,,,1959
13829762,Probl Ter,,,,1959
13507644,Acta Argent Fisiol Fisiopatol,,,,1955
13507644,Acta Argent Fisiol Fisiopatol,,,,1955
13326088,Acta Argent Fisiol Fisiopatol,,,,1954
13673426,J Radiol Electrol Arch Electr Medicale,,,,1959
13673426,J Radiol Electrol Arch Electr Medicale,,,,1959
13665720,J Radiol Electrol Arch Electr Medicale,,,,1959
14869386,Bol Univ B Aires,,,,1950
14869386,Bol Univ B Aires,,,,1950
18921586,Bol Univ B Aires,,,,1947
38874657,Neotrop Entomol,10.1007/s13744-024-01163-4,https://link.springer.com/article/10.1007/s13744-024-01163-4,Springer,2024
38874657,Neotrop Entomol,10.1007/s13744-024-01163-4,https://link.springer.com/article/10.1007/s13744-024-01163-4,Springer,2024
38305945,Neotrop Entomol,10.1007/s13744-023-01114-5,https://link.springer.com/article/10.1007/s13744-023-01114-5,Springer,2024
18041324,RCM Midwives,,,,2007
18041324,RCM Midwives,,,,2007
17598262,RCM Midwives,,,,2007
35958044,Diatom Res,10.1080/0269249X.2021.2006790,https://www.tandfonline.com/doi/full/10.1080/0269249X.2021.2006790,Taylor & Francis,2022
35958044,Diatom Res,10.1080/0269249X.2021.2006790,https://www.tandfonline.com/doi/full/10.1080/0269249X.2021.2006790,Taylor & Francis,2022
35958044,Diatom Res,10.1080/0269249X.2021.2006790,https://www.tandfonline.com/doi/full/10.1080/0269249X.2021.2006790,Taylor & Francis,2022
38841903,Top Stroke Rehabil,10.1080/10749357.2024.2359342,https://www.tandfonline.com/doi/full/10.1080/10749357.2024.2359342,Taylor & Francis,2024
38841903,Top Stroke Rehabil,10.1080/10749357.2024.2359342,https://www.tandfonline.com/doi/full/10.1080/10749357.2024.2359342,Taylor & Francis,2024
38285888,Top Stroke Rehabil,10.1080/10749357.2024.2304960,https://www.tandfonline.com/doi/full/10.1080/10749357.2024.2304960,Taylor & Francis,2024
38904450,Braz J Psychiatry,10.47626/1516-4446-2023-3234,https://www.bjp.org.br/details/3538/en-US/two-in-ten-patients-seeking-addiction-treatment-within-sao-paulo-s-crackland-report-recent-use-of-synthetic-cannabinoids,Unknown,2024
38904450,Braz J Psychiatry,10.47626/1516-4446-2023-3234,https://www.bjp.org.br/details/3538/en-US/two-in-ten-patients-seeking-addiction-treatment-within-sao-paulo-s-crackland-report-recent-use-of-synthetic-cannabinoids,Unknown,2024
38588459,Braz J Psychiatry,10.47626/1516-4446-2023-3516,https://www.bjp.org.br/details/2524/en-US/knowledge-and-perceived-confidence-of-brazilian-psychiatrists-about-eating-disorders%C2%B4-diagnosis-and-treatment-recommendations,Unknown,2024
38875109,Math Med Biol,10.1093/imammb/dqae006,https://academic.oup.com/crawlprevention/governor?content=%2fimammb%2fadvance-article%2fdoi%2f10.1093%2fimammb%2fdqae006%2f7693621,Oxford University Press,2024
38875109,Math Med Biol,10.1093/imammb/dqae006,https://academic.oup.com/crawlprevention/governor?content=%2fimammb%2fadvance-article%2fdoi%2f10.1093%2fimammb%2fdqae006%2f7693621,Oxford University Press,2024
35975450,Math Med Biol,10.1093/imammb/dqac012,https://academic.oup.com/crawlprevention/governor?content=%2fimammb%2farticle%2f39%2f4%2f410%2f6668241,Oxford University Press,2022
17715598,Behav Cogn Neurosci Rev,10.1177/1534582303002001003,https://journals.sagepub.com/doi/10.1177/1534582303002001003,SAGE Publications,2003
17715598,Behav Cogn Neurosci Rev,10.1177/1534582303002001003,https://journals.sagepub.com/doi/10.1177/1534582303002001003,SAGE Publications,2003
13678520,Behav Cogn Neurosci Rev,10.1177/1534582303255858,https://journals.sagepub.com/doi/10.1177/1534582303002002004,SAGE Publications,2003
27453634,Acta Agric Scand A Anim Sci,10.1080/09064700902988905,https://www.tandfonline.com/doi/abs/10.1080/09064700902988905,Taylor & Francis,2009
