PMID,Journal,doi,doi_url,publisher_guess,year
5479073,Bull Sci Med (Bologna),,,,1970
23152999,Artif Cells Blood Substit Immobil Biotechnol,10.3109/10731199.2012.696062,https://www.tandfonline.com/doi/full/10.3109/10731199.2012.696062,Taylor & Francis,2012
23152999,Artif Cells Blood Substit Immobil Biotechnol,10.3109/10731199.2012.696062,https://www.tandfonline.com/doi/full/10.3109/10731199.2012.696062,Taylor & Francis,2012
22288840,Artif Cells Blood Substit Immobil Biotechnol,10.3109/10731199.2011.560120,https://www.tandfonline.com/doi/full/10.3109/10731199.2011.560120,Taylor & Francis,2012
38912602,Foot Ankle Int,10.1177/10711007241258167,https://journals.sagepub.com/doi/10.1177/10711007241258167,SAGE Publications,2024
38912602,Foot Ankle Int,10.1177/10711007241258167,https://journals.sagepub.com/doi/10.1177/10711007241258167,SAGE Publications,2024
38501715,Foot Ankle Int,10.1177/10711007241231563,https://journals.sagepub.com/doi/10.1177/10711007241231563,SAGE Publications,2024
5512903,Seishin Igaku Kenkyusho Gyosekishu,,,,1970
5512903,Seishin Igaku Kenkyusho Gyosekishu,,,,1970
6008617,Seishin Igaku Kenkyusho Gyosekishu,,,,1966
9017473,J Chromatogr B Biomed Appl,10.1016/s0378-4347(96)00246-0,https://linkinghub.elsevier.com/retrieve/pii/S0378434796002460,ScienceDirect,1996
9017473,J Chromatogr B Biomed Appl,10.1016/s0378-4347(96)00246-0,https://linkinghub.elsevier.com/retrieve/pii/S0378434796002460,ScienceDirect,1996
8971606,J Chromatogr B Biomed Appl,10.1016/s0378-4347(96)00226-5,https://linkinghub.elsevier.com/retrieve/pii/S0378434796002265,ScienceDirect,1996
24003473,Aust Nurs J,,,,2013
24003473,Aust Nurs J,,,,2013
23862342,Aust Nurs J,,,,2013
9102139,J Dent Symp,,,,1993
9102139,J Dent Symp,,,,1993
8186843,J Dent Symp,,,,1993
38913407,Microbiology (Reading),10.1099/mic.0.001472,https://www.microbiologyresearch.org/content/journal/micro/10.1099/mic.0.001472,Unknown,2024
38913407,Microbiology (Reading),10.1099/mic.0.001472,https://www.microbiologyresearch.org/content/journal/micro/10.1099/mic.0.001472,Unknown,2024
38535895,Microbiology (Reading),10.1099/mic.0.001451,https://www.microbiologyresearch.org/content/journal/micro/10.1099/mic.0.001451,Unknown,2024
38865557,Rev Lat Am Enfermagem,10.1590/1518-8345.6924.4191,https://www.scielo.br/j/rlae/a/pDvTqXjMmDVp7FfQqSqgNYz/?lang=en,Unknown,2024
38865557,Rev Lat Am Enfermagem,10.1590/1518-8345.6924.4191,https://www.scielo.br/j/rlae/a/pDvTqXjMmDVp7FfQqSqgNYz/?lang=en,Unknown,2024
37970988,Rev Lat Am Enfermagem,10.1590/1518-8345.0000.4098,https://www.scielo.br/j/rlae/a/ptWZgMssJs8dQH3nbWJKygt/?lang=en,Unknown,2023
