PMID,Journal,doi,doi_url,publisher_guess,year
18142379,Turtox News,,,,1949
18142379,Turtox News,,,,1949
18142379,Turtox News,,,,1949
28630621,Int J Plant Genomics,10.1155/2017/6572969,https://www.hindawi.com/journals/ijpg/2017/6572969/,Unknown,2017
28630621,Int J Plant Genomics,10.1155/2017/6572969,https://www.hindawi.com/journals/ijpg/2017/6572969/,Unknown,2017
18509486,Int J Plant Genomics,10.1155/2008/528361,https://www.hindawi.com/journals/ijpg/2008/528361/,Unknown,2008
38656341,Semin Immunopathol,10.1007/s00281-024-01009-6,https://link.springer.com/article/10.1007/s00281-024-01009-6,Springer,2024
38656341,Semin Immunopathol,10.1007/s00281-024-01009-6,https://link.springer.com/article/10.1007/s00281-024-01009-6,Springer,2024
35618785,Semin Immunopathol,10.1007/s00281-022-00946-4,https://link.springer.com/article/10.1007/s00281-022-00946-4,Springer,2022
24536979,Schweiz Bl Krankenpfl,,,,1950
24536979,Schweiz Bl Krankenpfl,,,,1950
20281301,Schweiz Bl Krankenpfl,,,,1946
18140473,Sci Proc R Dublin Soc,,,,1949
20261793,Sci Proc R Dublin Soc,,,,1947
24539610,Can J Res E Med Sci,10.1139/cjr50e-040,https://nrc-prod.literatumonline.com/doi/10.1139/cjr50e-040,Unknown,1950
24539610,Can J Res E Med Sci,10.1139/cjr50e-040,https://nrc-prod.literatumonline.com/doi/10.1139/cjr50e-040,Unknown,1950
24539609,Can J Res E Med Sci,10.1139/cjr50e-039,https://nrc-prod.literatumonline.com/doi/10.1139/cjr50e-039,Unknown,1950
24536493,Bull Am Soc Hosp Pharm,,,,1949
24536493,Bull Am Soc Hosp Pharm,,,,1949
18867000,Bull Am Soc Hosp Pharm,,,,1948
24540057,Gastroenterol Bohema,,,,1950
24540057,Gastroenterol Bohema,,,,1950
24538081,Gastroenterol Bohema,,,,1950
24546602,Kagaku,,,,1961
24546602,Kagaku,,,,1961
18147806,Kagaku,,,,1949
18148010,Nihon Rinsho Kekkaku,,,,1949
18148010,Nihon Rinsho Kekkaku,,,,1949
18139112,Nihon Rinsho Kekkaku,,,,1949
38314640,Acta Bioeng Biomech,,,,2023
38314640,Acta Bioeng Biomech,,,,2023
34978307,Acta Bioeng Biomech,,,,2021
38862151,Acta Ortop Mex,10.35366/115816,https://www.medigraphic.com/cgi-bin/new/resumen.cgi?IDARTICULO=115816,Unknown,2024
38862151,Acta Ortop Mex,10.35366/115816,https://www.medigraphic.com/cgi-bin/new/resumen.cgi?IDARTICULO=115816,Unknown,2024
38657153,Acta Ortop Mex,,,,2024
37339770,Adapt Phys Activ Q,10.1123/apaq.2022-0124,https://journals.humankinetics.com/view/journals/apaq/41/1/article-p67.xml,Unknown,2024
38581287,Adicciones,10.20882/adicciones.1951,,Unknown,2024
38581287,Adicciones,10.20882/adicciones.1951,,Unknown,2024
36200223,Adicciones,10.20882/adicciones.1593,https://adicciones.es/index.php/adicciones/article/view/1593,Unknown,2023
38876097,Bioinspir Biomim,10.1088/1748-3190/ad5899,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=6effa66c-d826-4afd-b038-6e406ef4603c&ssb=52566239465&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1748-3190%2Fad5899&ssi=a659b9ad-8427-4989-9839-ef0f6b4a376d&ssk=support@shieldsquare.com&ssm=04383927242165876102973789218307&ssn=ffa4de12d0f40e5f610bcbe12fbe7d2b7f246cc9c782-b9b4-40cd-a3b4c7&sso=8ffead4f-89749df0eb419e453e450d6d20d2fa5838067aa028bf3c91&ssp=88947530211720208363172026014514572&ssq=25201572306458219890423064497782905585507&ssr=MTk4LjI3LjE4My4xMTc=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjYwMDA0YmVjZWQ3My0xOGE4LTRlOTQtOTRhZi0zMDc5YmRjNWM2ZmMxNzIwMjIzMDY0NTkxMC03ODIxYTZmODZjOWIwYTVlMTAiLCJyZCI6ImlvcC5vcmciLCJ1em14IjoiN2Y5MDAwMzc3NjM3OGMtNDdiZC00ZTI4LTlmNjctNmE1ZDk5OThlMGQ0MS0xNzIwMjIzMDY0NTkxMC05NmRmYTRhNGZjYThkNzY2MTAifQ==",Unknown,2024
38876097,Bioinspir Biomim,10.1088/1748-3190/ad5899,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=6effa66c-d826-4afd-b038-6e406ef4603c&ssb=52566239465&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1748-3190%2Fad5899&ssi=a659b9ad-8427-4989-9839-ef0f6b4a376d&ssk=support@shieldsquare.com&ssm=04383927242165876102973789218307&ssn=ffa4de12d0f40e5f610bcbe12fbe7d2b7f246cc9c782-b9b4-40cd-a3b4c7&sso=8ffead4f-89749df0eb419e453e450d6d20d2fa5838067aa028bf3c91&ssp=88947530211720208363172026014514572&ssq=25201572306458219890423064497782905585507&ssr=MTk4LjI3LjE4My4xMTc=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjYwMDA0YmVjZWQ3My0xOGE4LTRlOTQtOTRhZi0zMDc5YmRjNWM2ZmMxNzIwMjIzMDY0NTkxMC03ODIxYTZmODZjOWIwYTVlMTAiLCJyZCI6ImlvcC5vcmciLCJ1em14IjoiN2Y5MDAwMzc3NjM3OGMtNDdiZC00ZTI4LTlmNjctNmE1ZDk5OThlMGQ0MS0xNzIwMjIzMDY0NTkxMC05NmRmYTRhNGZjYThkNzY2MTAifQ==",Unknown,2024
38250751,Bioinspir Biomim,10.1088/1748-3190/ad2084,"https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=94af83a8-033f-4f7e-bf12-e7ab246f70f7&ssb=57008271150&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1748-3190%2Fad2084&ssi=170b204d-8427-4890-a54d-25c528217bef&ssk=support@shieldsquare.com&ssm=55857101768622592104157983846859&ssn=1c67ad724ede7567e6e9813db41e6c4dd9b676c4f77c-1fe6-4c74-b0fcea&sso=028b4018-db17ff8e4e64266eb65c9a1599b85e3f1d42e91bf49a520b&ssp=39089900471720201560172025429463934&ssq=68524832306633580396323066811505686221557&ssr=MTk4LjI3LjE4My4xMTc=&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/58.0.3029.110%20Safari/537.36&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwYTkxNTZkZWUtM2E3Ny00YWJiLTgwNDAtM2NlM2NmZGM1NDlkMS0xNzIwMjIzMDY2MTgyMC03OTU4NGY3OWRkZjUzMDRkMTAiLCJfX3V6bWYiOiI3ZjYwMDA0OTgwM2RmMy1hMGU0LTRhNWItYjk2OS1lOTgzY2RmM2E0MWExNzIwMjIzMDY2MTgyMC1hODcyNmQ4NGEwZTBmOWRhMTAiLCJyZCI6ImlvcC5vcmcifQ==",Unknown,2024
38904090,Breastfeed Med,10.1089/bfm.2024.0084,https://www.liebertpub.com/doi/10.1089/bfm.2024.0084,Unknown,2024
38904090,Breastfeed Med,10.1089/bfm.2024.0084,https://www.liebertpub.com/doi/10.1089/bfm.2024.0084,Unknown,2024
38100437,Breastfeed Med,10.1089/bfm.2023.0209,https://www.liebertpub.com/doi/10.1089/bfm.2023.0209,Unknown,2023
38670592,Cancer Genomics Proteomics,10.21873/cgp.20445,https://cgp.iiarjournals.org/content/21/3/260,Unknown,2024
38670592,Cancer Genomics Proteomics,10.21873/cgp.20445,https://cgp.iiarjournals.org/content/21/3/260,Unknown,2024
38670588,Cancer Genomics Proteomics,10.21873/cgp.20443,https://cgp.iiarjournals.org/content/21/3/238,Unknown,2024
38896688,Cien Saude Colet,10.1590/1413-81232024296.20302022,https://www.scielo.br/j/csc/a/J5fGFNqy8tf6MPpbyTwscdx/?lang=en,Unknown,2024
38896688,Cien Saude Colet,10.1590/1413-81232024296.20302022,https://www.scielo.br/j/csc/a/J5fGFNqy8tf6MPpbyTwscdx/?lang=en,Unknown,2024
38655958,Cien Saude Colet,10.1590/1413-81232024294.18192023,https://www.scielo.br/j/csc/a/SJgPzRCSrbr3ZCLbFcptXVB/?lang=pt,Unknown,2024
38905218,Crit Pathw Cardiol,10.1097/HPC.0000000000000368,,Unknown,2024
