PMID,Journal,doi,doi_url,publisher_guess,year
13694061,Medd Sundhedsstyr Beredskabsafdelingen,,,,1961
14489083,Vitalst Zivilisationskr,,,,1962
14489083,Vitalst Zivilisationskr,,,,1962
14489083,Vitalst Zivilisationskr,,,,1962
13995497,Gac Med Norte,,,,1962
13995497,Gac Med Norte,,,,1962
24536822,Gac Med Norte,,,,1949
10874466,Antibiot Chemother,10.1159/000059307,https://karger.com/books/book/2335/chapter-abstract/5726944/Diarrhea-and-Constipation?redirectedFrom=fulltext,Karger,2000
10874466,Antibiot Chemother,10.1159/000059307,https://karger.com/books/book/2335/chapter-abstract/5726944/Diarrhea-and-Constipation?redirectedFrom=fulltext,Karger,2000
8726503,Antibiot Chemother,10.1159/000425155,https://karger.com/books/book/2249/chapter-abstract/5719497/HIV-1-Genetic-Variability-Implications-for-the?redirectedFrom=fulltext,Karger,1996
14479602,Acta Neuroveg Suppl,,,,1962
14479602,Acta Neuroveg Suppl,,,,1962
14398144,Acta Neuroveg Suppl,,,,1954
14218220,Rinsho Geka,,,,1964
14218220,Rinsho Geka,,,,1964
14204581,Rinsho Geka,,,,1964
5392765,Cardiologia (Basel),10.1159/000166240,https://karger.com/CRD/article/doi/10.1159/000166240,Karger,1969
5392765,Cardiologia (Basel),10.1159/000166240,https://karger.com/CRD/article/doi/10.1159/000166240,Karger,1969
5380969,Cardiologia (Basel),10.1159/000166258,https://karger.com/CRD/article/doi/10.1159/000166258,Karger,1969
14085141,Rev Latinoam Anat Patol,,,,1963
14085141,Rev Latinoam Anat Patol,,,,1963
14080198,Rev Latinoam Anat Patol,,,,1963
13764863,Zool Sci Contrib N Y Zool Soc,,,,1960
13764863,Zool Sci Contrib N Y Zool Soc,,,,1960
20244081,Zool Sci Contrib N Y Zool Soc,,,,1947
13962339,Bull Phila Assoc Psychoanal,,,,1963
13962339,Bull Phila Assoc Psychoanal,,,,1963
13931374,Bull Phila Assoc Psychoanal,,,,1962
13790517,Clin Rep,,,,1960
13790517,Clin Rep,,,,1960
13824398,Clin Rep,,,,1959
14429841,Rev Bras Otorrinolaringol,,,,1959
14429841,Rev Bras Otorrinolaringol,,,,1959
13273709,Rev Bras Otorrinolaringol,,,,1955
14446651,Acta Allergol Suppl (Copenh),,,,1960
14446651,Acta Allergol Suppl (Copenh),,,,1960
13814017,Acta Allergol Suppl (Copenh),,,,1960
13897661,Med Reserve (Paris),,,,1961
13897661,Med Reserve (Paris),,,,1961
13897661,Med Reserve (Paris),,,,1961
15422937,Magy Belorv Arch,,,,1950
15422937,Magy Belorv Arch,,,,1950
13131963,Magy Belorv Arch,,,,1950
14020272,Delt Paidiatr Klin Panepistem Athenon,,,,1962
14020272,Delt Paidiatr Klin Panepistem Athenon,,,,1962
13683097,Delt Paidiatr Klin Panepistem Athenon,,,,1959
13599677,Magy Tud,,,,1958
13599677,Magy Tud,,,,1958
13450581,Magy Tud,,,,1957
14482239,Zooprofilassi,,,,1962
14482239,Zooprofilassi,,,,1962
18915615,Zooprofilassi,,,,1948
13999098,Yonago Igaku Zasshi,,,,1963
13999098,Yonago Igaku Zasshi,,,,1963
14013534,Yonago Igaku Zasshi,,,,1962
38886984,Urologia,10.1177/03915603241258107,https://journals.sagepub.com/doi/10.1177/03915603241258107,SAGE Publications,2024
38886984,Urologia,10.1177/03915603241258107,https://journals.sagepub.com/doi/10.1177/03915603241258107,SAGE Publications,2024
