PMID,Journal,doi,doi_url,publisher_guess,year
29905452,Healthc Financ Manage,,,,2017
27526566,Harv Bus Rev,,,,2016
27526566,Harv Bus Rev,,,,2016
24730167,Harv Bus Rev,,,,2013
2693307,Hillside J Clin Psychiatry,,,,1989
2693307,Hillside J Clin Psychiatry,,,,1989
3428875,Hillside J Clin Psychiatry,,,,1987
10287795,Healthc Comput Commun,,,,1988
10287795,Healthc Comput Commun,,,,1988
10288586,Healthc Comput Commun,,,,1988
9096728,Horm Metab Res Suppl,,,,1995
9096728,Horm Metab Res Suppl,,,,1995
2272632,Horm Metab Res Suppl,,,,1990
10305073,Health Manpow Rep,,,,1978
10305073,Health Manpow Rep,,,,1978
10305073,Health Manpow Rep,,,,1978
10312427,Health Serv Manpow Rev,,,,1988
10312427,Health Serv Manpow Rev,,,,1988
10270216,Health Serv Manpow Rev,,,,1985
38913226,Hormones,10.1007/s42000-024-00575-6,https://link.springer.com/article/10.1007/s42000-024-00575-6,Springer,2024
38913226,Hormones,10.1007/s42000-024-00575-6,https://link.springer.com/article/10.1007/s42000-024-00575-6,Springer,2024
37981619,Hormones,10.1007/s42000-023-00507-w,https://link.springer.com/article/10.1007/s42000-023-00507-w,Springer,2024
10287086,Hosp Health Serv Rev,,,,1988
10287086,Hosp Health Serv Rev,,,,1988
10277093,Hosp Health Serv Rev,,,,1986
10314036,Hosp Employee Health,,,,1983
10314036,Hosp Employee Health,,,,1983
10262290,Hosp Employee Health,,,,1983
10308754,Hosp Adm Can,,,,1978
10308754,Hosp Adm Can,,,,1978
10306263,Hosp Adm Can,,,,1978
10270538,Hosp Manage Q,,,,1984
10270538,Hosp Manage Q,,,,1984
10273483,Hosp Manage Q,,,,1984
10316205,Home Health J,,,,1987
10316205,Home Health J,,,,1987
10274494,Home Health J,,,,1985
11876343,Hosp J,,,,2001
11876343,Hosp J,,,,2001
9644387,Hosp J,10.1080/0742-969x.1998.11882881,https://www.tandfonline.com/doi/full/10.1080/0742-969X.1998.11882881,Taylor & Francis,1998
10302456,Hosp Admin Curr,,,,1988
