PMID,Journal,doi,doi_url,publisher_guess,year
11636257,West Folk,,,,1985
11635870,Riv Estet,,,,1966
11635870,Riv Estet,,,,1966
11635870,Riv Estet,,,,1966
17228501,Riv Filol Istruz Classica,,,,1997
17228501,Riv Filol Istruz Classica,,,,1997
11635871,Riv Filol Istruz Classica,,,,1976
11635875,Riv Filos,,,,1982
11635875,Riv Filos,,,,1982
11633054,Riv Filos,,,,1976
11633057,Riv Int Sci Sociali,,,,1973
11633057,Riv Int Sci Sociali,,,,1973
11633057,Riv Int Sci Sociali,,,,1973
11663821,West Hum Rev,,,,1976
11663821,West Hum Rev,,,,1976
11636259,West Hum Rev,,,,1976
11633059,Riv Maritt,,,,1975
11633059,Riv Maritt,,,,1975
11633059,Riv Maritt,,,,1975
11633060,Riv Meteorol Aeronaut,,,,1973
11633060,Riv Meteorol Aeronaut,,,,1973
11633060,Riv Meteorol Aeronaut,,,,1973
11618282,West Ill Reg Stud,,,,1986
11618282,West Ill Reg Stud,,,,1986
11636260,West Ill Reg Stud,,,,1982
11623465,West J Speech Commun,10.1080/10570318509374200,https://www.tandfonline.com/doi/abs/10.1080/10570318509374200,Taylor & Francis,1985
11623465,West J Speech Commun,10.1080/10570318509374200,https://www.tandfonline.com/doi/abs/10.1080/10570318509374200,Taylor & Francis,1985
11623465,West J Speech Commun,10.1080/10570318509374200,https://www.tandfonline.com/doi/abs/10.1080/10570318509374200,Taylor & Francis,1985
11678099,West Pa Hist Mag,,,,1985
11678099,West Pa Hist Mag,,,,1985
11618283,West Pa Hist Mag,,,,1985
11633063,Riv Psicol Soc Arch Ital Psicol Gen,,,,1968
11633063,Riv Psicol Soc Arch Ital Psicol Gen,,,,1968
11633063,Riv Psicol Soc Arch Ital Psicol Gen,,,,1968
11652627,West Polit Q,,,,1992
11652627,West Polit Q,,,,1992
11663893,West Polit Q,,,,1978
11618287,West States Jew Hist,,,,1989
11618287,West States Jew Hist,,,,1989
11618287,West States Jew Hist,,,,1989
11639037,Riv Rosmin Filos Cult,,,,1975
11639037,Riv Rosmin Filos Cult,,,,1975
11639037,Riv Rosmin Filos Cult,,,,1975
11635882,Riv Stor Calabr,,,,1983
11635882,Riv Stor Calabr,,,,1983
11635882,Riv Stor Calabr,,,,1983
11618290,West States Jew Hist Q,,,,1987
11618290,West States Jew Hist Q,,,,1987
11633573,West States Jew Hist Q,,,,1981
11637026,Riv Stor Chiesa Ital,,,,1987
11637026,Riv Stor Chiesa Ital,,,,1987
11637026,Riv Stor Chiesa Ital,,,,1987
11635885,Riv Stor Filos,,,,1985
11635885,Riv Stor Filos,,,,1985
11635884,Riv Stor Filos,,,,1984
18841609,Riv Stor Ital,,,,2001
18841609,Riv Stor Ital,,,,2001
11633066,Riv Stor Ital,,,,1976
11635889,Riv Studi Class,,,,1976
11635889,Riv Studi Class,,,,1976
11636837,Riv Studi Class,,,,1968
11633070,Riv Studi Orient,,,,1972
11633070,Riv Studi Orient,,,,1972
11633070,Riv Studi Orient,,,,1972
11633579,Wet Tijd,,,,1978
11633579,Wet Tijd,,,,1978
11633577,Wet Tijd,,,,1974
11633072,Rocky Mt Soc Sci J,,,,1974
11633072,Rocky Mt Soc Sci J,,,,1974
11633072,Rocky Mt Soc Sci J,,,,1974
11633073,Rocz Filoz,,,,1967
11633073,Rocz Filoz,,,,1967
11633073,Rocz Filoz,,,,1967
22624186,Wien Beitr Gesch Neuzeit,,,,1999
22624186,Wien Beitr Gesch Neuzeit,,,,1999
22624185,Wien Beitr Gesch Neuzeit,,,,1999
11635890,Rocz Humanist,,,,1983
11635890,Rocz Humanist,,,,1983
11635890,Rocz Humanist,,,,1983
11636271,Wien Geschichtsbl,,,,1987
11636271,Wien Geschichtsbl,,,,1987
11636269,Wien Geschichtsbl,,,,1983
11633074,Rom Hist Mitt,,,,1981
11633074,Rom Hist Mitt,,,,1981
11633074,Rom Hist Mitt,,,,1981
11633583,Wien Z Kunde Morgenl,,,,1976
11633583,Wien Z Kunde Morgenl,,,,1976
11633583,Wien Z Kunde Morgenl,,,,1976
11633075,Roman Notes,,,,1975
11633075,Roman Notes,,,,1975
11633075,Roman Notes,,,,1975
21155376,William Mary Q,10.5309/willmaryquar.67.4.0645,https://www.jstor.org/stable/10.5309/willmaryquar.67.4.0645,JSTOR,2010
21155376,William Mary Q,10.5309/willmaryquar.67.4.0645,https://www.jstor.org/stable/10.5309/willmaryquar.67.4.0645,JSTOR,2010
18536141,William Mary Q,,,,2001
18623915,Romantisme,,,,2001
18623915,Romantisme,,,,2001
18574920,Romantisme,,,,2001
11636838,Rostrum,,,,1981
11636838,Rostrum,,,,1981
11636838,Rostrum,,,,1981
11635900,Rural Afr,,,,1981
11635900,Rural Afr,,,,1981
11635900,Rural Afr,,,,1981
17672031,Wis Mag Hist,,,,2000
17672031,Wis Mag Hist,,,,2000
17672031,Wis Mag Hist,,,,2000
19202646,S Afr Hist J,10.1080/02582470108671386,https://www.tandfonline.com/doi/abs/10.1080/02582470108671386,Taylor & Francis,2001
19202646,S Afr Hist J,10.1080/02582470108671386,https://www.tandfonline.com/doi/abs/10.1080/02582470108671386,Taylor & Francis,2001
19198054,S Afr Hist J,,,,2001
11636354,Wiss Z Ernst Moritz Arndt Univ Ges Sprachwiss,,,,1984
11636354,Wiss Z Ernst Moritz Arndt Univ Ges Sprachwiss,,,,1984
11636351,Wiss Z Ernst Moritz Arndt Univ Ges Sprachwiss,,,,1982
33821045,S Afr J Econ,10.1111/saje.12283,https://onlinelibrary.wiley.com/doi/10.1111/saje.12283,Wiley,2021
33821045,S Afr J Econ,10.1111/saje.12283,https://onlinelibrary.wiley.com/doi/10.1111/saje.12283,Wiley,2021
33362302,S Afr J Econ,10.1111/saje.12275,https://onlinelibrary.wiley.com/doi/10.1111/saje.12275,Wiley,2021
21966701,S Afr J Econ Hist,10.1111/j.1813-6982.2011.01264.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1813-6982.2011.01264.x,Wiley,2011
21966701,S Afr J Econ Hist,10.1111/j.1813-6982.2011.01264.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1813-6982.2011.01264.x,Wiley,2011
21966701,S Afr J Econ Hist,10.1111/j.1813-6982.2011.01264.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1813-6982.2011.01264.x,Wiley,2011
11633349,S C Hist Illus,,,,1970
11633349,S C Hist Illus,,,,1970
11633349,S C Hist Illus,,,,1970
11618079,S D Hist Collect,,,,1982
11618079,S D Hist Collect,,,,1982
11618079,S D Hist Collect,,,,1982
11633597,Wolfenbutteler Renaiss Mitt,,,,1980
11633597,Wolfenbutteler Renaiss Mitt,,,,1980
11633597,Wolfenbutteler Renaiss Mitt,,,,1980
22276333,SECOLAS Ann,,,,1999
22276333,SECOLAS Ann,,,,1999
22276333,SECOLAS Ann,,,,1999
17269201,Saalburg Jahrb,,,,1998
17269201,Saalburg Jahrb,,,,1998
17269201,Saalburg Jahrb,,,,1998
11635910,Saeculum,,,,1986
11635910,Saeculum,,,,1986
11633106,Saeculum,,,,1974
11618309,Womens Annu,,,,1981
11618309,Womens Annu,,,,1981
11618309,Womens Annu,,,,1981
11645827,Sage,,,,1985
11645827,Sage,,,,1985
11618082,Sage,,,,1985
37332898,Womens Stud Int Forum,10.1016/j.wsif.2023.102778,https://linkinghub.elsevier.com/retrieve/pii/S027753952300105X,ScienceDirect,2023
37332898,Womens Stud Int Forum,10.1016/j.wsif.2023.102778,https://linkinghub.elsevier.com/retrieve/pii/S027753952300105X,ScienceDirect,2023
17672019,Womens Stud Int Forum,10.1016/s0277-5395(01)00167-4,https://linkinghub.elsevier.com/retrieve/pii/S0277539501001674,ScienceDirect,2001
11675768,Saisons Alsace,,,,1971
11675768,Saisons Alsace,,,,1971
11675768,Saisons Alsace,,,,1971
11633606,Work Pap Mag,,,,1982
11633606,Work Pap Mag,,,,1982
11633605,Work Pap Mag,,,,1982
11633609,Work Pap New Soc,,,,1980
11633609,Work Pap New Soc,,,,1980
11633609,Work Pap New Soc,,,,1980
37261101,World Archaeol,10.1080/00438243.2023.2179538,https://www.tandfonline.com/doi/full/10.1080/00438243.2023.2179538,Taylor & Francis,2022
37261101,World Archaeol,10.1080/00438243.2023.2179538,https://www.tandfonline.com/doi/full/10.1080/00438243.2023.2179538,Taylor & Francis,2022
16468216,World Archaeol,10.1080/00438243.1972.9979522,https://www.tandfonline.com/doi/abs/10.1080/00438243.1972.9979522,Taylor & Francis,1972
22175088,World Polit,10.1017/s0043887111000177,https://muse.jhu.edu/article/453497,Unknown,2011
22175088,World Polit,10.1017/s0043887111000177,https://muse.jhu.edu/article/453497,Unknown,2011
21591305,World Polit,10.1017/s0043887110000274,https://muse.jhu.edu/article/418632,Unknown,2011
11633612,Wythe Cty Hist Rev,,,,1975
11633612,Wythe Cty Hist Rev,,,,1975
11636870,Wythe Cty Hist Rev,,,,1974
11636286,Xaloc,,,,1980
11636286,Xaloc,,,,1980
11636285,Xaloc,,,,1972
18985961,Yale Univ Libr Gaz,,,,2001
18985961,Yale Univ Libr Gaz,,,,2001
18683346,Yale Univ Libr Gaz,,,,2001
11633430,Rev Univ Ottawa,,,,1982
11633430,Rev Univ Ottawa,,,,1982
11636146,Rev Univ Ottawa,,,,1981
17111506,S C Hist Mag,,,,2000
17111506,S C Hist Mag,,,,2000
11618078,S C Hist Mag,,,,1985
22568259,Yad Vashem Stud Eur Jew Catastrophe Resist,,,,1999
22568259,Yad Vashem Stud Eur Jew Catastrophe Resist,,,,1999
11633675,Yad Vashem Stud Eur Jew Catastrophe Resist,,,,1979
11633543,Warwickshire Hist,,,,1978
11633543,Warwickshire Hist,,,,1978
11633542,Warwickshire Hist,,,,1971
17078197,West Hist Q,,,,2001
17078197,West Hist Q,,,,2001
11633560,West Hist Q,,,,1976
11635881,Riv Mil,,,,1983
11635881,Riv Mil,,,,1983
11633062,Riv Mil,,,,1973
17424670,Yearb Ger Am Stud,,,,2002
17424670,Yearb Ger Am Stud,,,,2002
11618322,Yearb Ger Am Stud,,,,1989
11633666,Oudheidkd Meded Rijksmus Oudheiden Leiden,,,,1970
11633666,Oudheidkd Meded Rijksmus Oudheiden Leiden,,,,1970
11633666,Oudheidkd Meded Rijksmus Oudheiden Leiden,,,,1970
11633120,Sb Arch Pr,,,,1981
11633120,Sb Arch Pr,,,,1981
11633120,Sb Arch Pr,,,,1981
11633623,Z Bayer Landesgesch,,,,1980
11633623,Z Bayer Landesgesch,,,,1980
11633622,Z Bayer Landesgesch,,,,1980
21954491,Scand J Hist,10.1080/03468755.2011.564501,https://www.tandfonline.com/doi/abs/10.1080/03468755.2011.564501,Taylor & Francis,2011
21954491,Scand J Hist,10.1080/03468755.2011.564501,https://www.tandfonline.com/doi/abs/10.1080/03468755.2011.564501,Taylor & Francis,2011
21280403,Scand J Hist,10.1080/03468755.2010.491635,https://www.tandfonline.com/doi/abs/10.1080/03468755.2010.491635,Taylor & Francis,2010
11618326,Z Gesch Arab Islam Wiss,,,,1986
11618326,Z Gesch Arab Islam Wiss,,,,1986
11618326,Z Gesch Arab Islam Wiss,,,,1986
11633137,Schaffhauser Beitr Vaterl Gesch,,,,1979
11633137,Schaffhauser Beitr Vaterl Gesch,,,,1979
11633137,Schaffhauser Beitr Vaterl Gesch,,,,1979
11636189,Veltro,,,,1984
11636189,Veltro,,,,1984
11638788,Veltro,,,,1982
18800425,Vestn Mosk Univ Ser 8 Istor,,,,2001
18800425,Vestn Mosk Univ Ser 8 Istor,,,,2001
22570904,Vestn Mosk Univ Ser 8 Istor,,,,1999
11632596,New South,,,,1971
11632596,New South,,,,1971
11615009,New South,,,,1969
11617819,Niger Mag,,,,1986
11617819,Niger Mag,,,,1986
11617819,Niger Mag,,,,1986
11632637,Overijssel,,,,1965
11632637,Overijssel,,,,1965
11632637,Overijssel,,,,1965
17644860,Atlantis (Montr),,,,2001
17644860,Atlantis (Montr),,,,2001
17644860,Atlantis (Montr),,,,2001
11636339,Atti Mem Deput Stor Patria Antiche Prov Modenesi,,,,1971
11636339,Atti Mem Deput Stor Patria Antiche Prov Modenesi,,,,1971
11636339,Atti Mem Deput Stor Patria Antiche Prov Modenesi,,,,1971
11633107,Salisbury Med Bull,,,,1973
11633107,Salisbury Med Bull,,,,1973
11633109,Salisbury Med Bull,,,,1971
11633617,Yearb Popul Res Finl,,,,1979
11633617,Yearb Popul Res Finl,,,,1979
11633617,Yearb Popul Res Finl,,,,1979
11618085,Salmagundi,,,,1987
11618085,Salmagundi,,,,1987
11618085,Salmagundi,,,,1987
11636294,Yod,,,,1987
11636294,Yod,,,,1987
11636294,Yod,,,,1987
11635918,Samtiden,,,,1986
11635918,Samtiden,,,,1986
11635912,Samtiden,,,,1973
11633618,York State Trad,,,,1972
11633618,York State Trad,,,,1972
11633618,York State Trad,,,,1972
11633116,San Jose Stud,,,,1982
11633116,San Jose Stud,,,,1982
11633115,San Jose Stud,,,,1982
11633117,Santiago,,,,1974
11633117,Santiago,,,,1974
11633117,Santiago,,,,1974
11633619,Z Aachener Geschichtsver,,,,1976
11633619,Z Aachener Geschichtsver,,,,1976
11633619,Z Aachener Geschichtsver,,,,1976
11633118,Sapienza,,,,1981
11633118,Sapienza,,,,1981
11633118,Sapienza,,,,1981
17607874,Sask Hist,,,,2000
17607874,Sask Hist,,,,2000
11618086,Sask Hist,,,,1985
11633621,Z Aegypt Sprach Altertumskd,10.1524/zaes.1974.100.2.125,https://www.degruyter.com/document/doi/10.1524/zaes.1974.100.2.125/html,Unknown,1974
11633621,Z Aegypt Sprach Altertumskd,10.1524/zaes.1974.100.2.125,https://www.degruyter.com/document/doi/10.1524/zaes.1974.100.2.125/html,Unknown,1974
11633621,Z Aegypt Sprach Altertumskd,10.1524/zaes.1974.100.2.125,https://www.degruyter.com/document/doi/10.1524/zaes.1974.100.2.125/html,Unknown,1974
11636298,Z Allg Wissenschaftstheor,10.1007/BF01800934,https://link.springer.com/article/10.1007/BF01800934,Springer,1984
