PMID,Journal,doi,doi_url,publisher_guess,year
5223312,J Clin Stomatol Conf,,,,1966
5223312,J Clin Stomatol Conf,,,,1966
5223309,J Clin Stomatol Conf,,,,1966
10187285,Hosp Technol Ser,,,,1997
10187285,Hosp Technol Ser,,,,1997
10159430,Hosp Technol Ser,,,,1996
3818967,J Clin Hosp Pharm,10.1111/j.1365-2710.1986.tb00872.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1365-2710.1986.tb00872.x,Wiley,1986
3818967,J Clin Hosp Pharm,10.1111/j.1365-2710.1986.tb00872.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1365-2710.1986.tb00872.x,Wiley,1986
3818966,J Clin Hosp Pharm,10.1111/j.1365-2710.1986.tb00871.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1365-2710.1986.tb00871.x,Wiley,1986
8113443,J Clin Neuroophthalmol,,,,1993
8113443,J Clin Neuroophthalmol,,,,1993
1532600,J Clin Neuroophthalmol,,,,1992
38900022,J Clin Ultrasound,10.1002/jcu.23753,https://onlinelibrary.wiley.com/doi/10.1002/jcu.23753,Wiley,2024
38900022,J Clin Ultrasound,10.1002/jcu.23753,https://onlinelibrary.wiley.com/doi/10.1002/jcu.23753,Wiley,2024
38581157,J Clin Ultrasound,10.1002/jcu.23672,https://onlinelibrary.wiley.com/doi/10.1002/jcu.23672,Wiley,2024
6548760,J Clin Neuropsychol,10.1080/01688638408401232,https://www.tandfonline.com/doi/abs/10.1080/01688638408401232,Taylor & Francis,1984
6548760,J Clin Neuropsychol,10.1080/01688638408401232,https://www.tandfonline.com/doi/abs/10.1080/01688638408401232,Taylor & Francis,1984
6736263,J Clin Neuropsychol,10.1080/01688638408401204,https://www.tandfonline.com/doi/abs/10.1080/01688638408401204,Taylor & Francis,1984
19790675,J Coll Gen Pract,,,,1967
19790675,J Coll Gen Pract,,,,1967
4380430,J Coll Gen Pract,,,,1966
5837651,J Coll Radiol Australas,10.1111/j.1440-1673.1965.tb01025.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1440-1673.1965.tb01025.x,Wiley,1965
5837651,J Coll Radiol Australas,10.1111/j.1440-1673.1965.tb01025.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1440-1673.1965.tb01025.x,Wiley,1965
14173969,J Coll Radiol Australas,,,,1964
11428352,J Colo Dent Assoc,,,,2000
11428352,J Colo Dent Assoc,,,,2000
2056150,J Colo Dent Assoc,,,,1991
38841539,J Commun,10.1093/joc/jqae009,https://academic.oup.com/crawlprevention/governor?content=%2fjoc%2farticle%2f74%2f3%2f198%2f7632127,Oxford University Press,2024
38841539,J Commun,10.1093/joc/jqae009,https://academic.oup.com/crawlprevention/governor?content=%2fjoc%2farticle%2f74%2f3%2f198%2f7632127,Oxford University Press,2024
7204631,J Commun,10.1111/j.1460-2466.1981.tb01206.x,https://academic.oup.com/crawlprevention/governor?content=%2fjoc%2farticle%2f31%2f1%2f68-75%2f4371921,Oxford University Press,1981
38781923,J Commun Disord,10.1016/j.jcomdis.2024.106431,https://linkinghub.elsevier.com/retrieve/pii/S0021992424000273,ScienceDirect,2024
38781923,J Commun Disord,10.1016/j.jcomdis.2024.106431,https://linkinghub.elsevier.com/retrieve/pii/S0021992424000273,ScienceDirect,2024
37858484,J Commun Disord,10.1016/j.jcomdis.2023.106382,https://linkinghub.elsevier.com/retrieve/pii/S0021992423000825,ScienceDirect,2023
38853209,J Community Health,10.1007/s10900-024-01368-z,https://link.springer.com/article/10.1007/s10900-024-01368-z,Springer,2024
38853209,J Community Health,10.1007/s10900-024-01368-z,https://link.springer.com/article/10.1007/s10900-024-01368-z,Springer,2024
38824473,J Community Health,10.1007/s10900-024-01365-2,https://link.springer.com/article/10.1007/s10900-024-01365-2,Springer,2024
38843405,J Community Psychol,10.1002/jcop.23125,https://onlinelibrary.wiley.com/doi/10.1002/jcop.23125,Wiley,2024
38843405,J Community Psychol,10.1002/jcop.23125,https://onlinelibrary.wiley.com/doi/10.1002/jcop.23125,Wiley,2024
38733600,J Community Psychol,10.1002/jcop.23116,https://onlinelibrary.wiley.com/doi/10.1002/jcop.23116,Wiley,2024
10288685,J Compliance Health Care,,,,1988
