PMID,Journal,doi,doi_url,publisher_guess,year
5491024,J Proj Tech Pers Assess,10.1080/0091651X.1970.10380298,https://www.tandfonline.com/doi/abs/10.1080/0091651X.1970.10380298,Taylor & Francis,1970
5491024,J Proj Tech Pers Assess,10.1080/0091651X.1970.10380298,https://www.tandfonline.com/doi/abs/10.1080/0091651X.1970.10380298,Taylor & Francis,1970
4389058,J Proj Tech Pers Assess,10.1080/0091651X.1969.10120597,https://www.tandfonline.com/doi/abs/10.1080/0091651X.1969.10120597,Taylor & Francis,1969
1403850,Second Messengers Phosphoproteins,,,,1992
1403850,Second Messengers Phosphoproteins,,,,1992
3073215,Second Messengers Phosphoproteins,,,,1988
10290407,J Sterile Serv Manage,,,,1988
10290407,J Sterile Serv Manage,,,,1988
10284273,J Sterile Serv Manage,,,,1987
2700487,J Odontol Conserv,,,,1989
2700487,J Odontol Conserv,,,,1989
2630641,J Odontol Conserv,,,,1989
1453361,J Protozool,10.1111/j.1550-7408.1992.tb04454.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1550-7408.1992.tb04454.x,Wiley,1992
1453361,J Protozool,10.1111/j.1550-7408.1992.tb04454.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1550-7408.1992.tb04454.x,Wiley,1992
1522538,J Protozool,10.1111/j.1550-7408.1992.tb04852.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1550-7408.1992.tb04852.x,Wiley,1992
6267274,J Psychiatr Nurs Ment Health Serv,,,,1981
6267274,J Psychiatr Nurs Ment Health Serv,,,,1981
6257904,J Psychiatr Nurs Ment Health Serv,,,,1981
1364061,J Toxicol Clin Exp,,,,1992
1364061,J Toxicol Clin Exp,,,,1992
1875296,J Toxicol Clin Exp,,,,1991
5313063,J Trop Pediatr (1967),10.1093/tropej/16.4.211,https://academic.oup.com/crawlprevention/governor?content=%2ftropej%2farticle-lookup%2fdoi%2f10.1093%2ftropej%2f16.4.211,Oxford University Press,1970
5313063,J Trop Pediatr (1967),10.1093/tropej/16.4.211,https://academic.oup.com/crawlprevention/governor?content=%2ftropej%2farticle-lookup%2fdoi%2f10.1093%2ftropej%2f16.4.211,Oxford University Press,1970
5302413,J Trop Pediatr (1967),10.1093/tropej/14.2.50,https://academic.oup.com/crawlprevention/governor?content=%2ftropej%2farticle-lookup%2fdoi%2f10.1093%2ftropej%2f14.2.50,Oxford University Press,1968
38830232,J Psychol,10.1080/00223980.2024.2347616,https://www.tandfonline.com/doi/full/10.1080/00223980.2024.2347616,Taylor & Francis,2024
38830232,J Psychol,10.1080/00223980.2024.2347616,https://www.tandfonline.com/doi/full/10.1080/00223980.2024.2347616,Taylor & Francis,2024
35015960,J Psychol,10.1080/00223980.2021.2017831,https://www.tandfonline.com/doi/full/10.1080/00223980.2021.2017831,Taylor & Francis,2022
15524003,J Comp Physiol A,10.1007/s003590100188,https://link.springer.com/article/10.1007/s003590100188,Springer,2001
15524003,J Comp Physiol A,10.1007/s003590100188,https://link.springer.com/article/10.1007/s003590100188,Springer,2001
11401200,J Comp Physiol A,10.1007/s003590100191,https://link.springer.com/article/10.1007/s003590100191,Springer,2001
5892013,J Psychol Norm Pathol (Paris),,,,1965
5892013,J Psychol Norm Pathol (Paris),,,,1965
