PMID,Journal,doi,doi_url,publisher_guess,year
38869762,Wien Med Wochenschr,10.1007/s10354-024-01047-7,https://link.springer.com/article/10.1007/s10354-024-01047-7,Springer,2024
38869762,Wien Med Wochenschr,10.1007/s10354-024-01047-7,https://link.springer.com/article/10.1007/s10354-024-01047-7,Springer,2024
36178637,Wien Med Wochenschr,10.1007/s10354-022-00966-7,https://link.springer.com/article/10.1007/s10354-022-00966-7,Springer,2023
4620827,Wien Med Wochenschr Beih,,,,1974
4620827,Wien Med Wochenschr Beih,,,,1974
4620827,Wien Med Wochenschr Beih,,,,1974
38812266,Women Health,10.1080/03630242.2024.2360419,https://www.tandfonline.com/doi/full/10.1080/03630242.2024.2360419,Taylor & Francis,2024
38812266,Women Health,10.1080/03630242.2024.2360419,https://www.tandfonline.com/doi/full/10.1080/03630242.2024.2360419,Taylor & Francis,2024
38097958,Women Health,10.1080/03630242.2023.2294969,https://www.tandfonline.com/doi/full/10.1080/03630242.2023.2294969,Taylor & Francis,2024
21080270,Wien Med Wochenschr Suppl,10.1007/s10354-009-0732-2,https://link.springer.com/article/10.1007/s10354-009-0732-2,Springer,2010
21080270,Wien Med Wochenschr Suppl,10.1007/s10354-009-0732-2,https://link.springer.com/article/10.1007/s10354-009-0732-2,Springer,2010
2686191,Wien Med Wochenschr Suppl,,,,1989
4740260,Wien Tierarztl Monatsschr,,,,1973
4740260,Wien Tierarztl Monatsschr,,,,1973
4678474,Wien Tierarztl Monatsschr,,,,1972
9675814,World Health Stat Q,,,,1998
9675814,World Health Stat Q,,,,1998
9050188,World Health Stat Q,,,,1996
4807817,Wien Z Inn Med,,,,1973
4807817,Wien Z Inn Med,,,,1973
5050005,Wien Z Inn Med,,,,1972
10161024,World Hosp,,,,1993
10161024,World Hosp,,,,1993
10166346,World Hosp,,,,1992
4370732,Wien Z Nervenheilkd Grenzgeb,,,,1973
4370732,Wien Z Nervenheilkd Grenzgeb,,,,1973
4263177,Wien Z Nervenheilkd Grenzgeb,,,,1972
5165976,Wildl Dis,,,,1971
5165976,Wildl Dis,,,,1971
5693840,Wildl Dis,10.7589/0090-3558-4.4.143,https://meridian.allenpress.com/jwd,Unknown,1968
9283268,Wis Med J,,,,1997
9283268,Wis Med J,,,,1997
9020616,Wis Med J,,,,1997
5326865,Wiss Z Humboldt Univ Berl Math Naturwiss,,,,1965
5326865,Wiss Z Humboldt Univ Berl Math Naturwiss,,,,1965
5219393,Wiss Z Humboldt Univ Berl Math Naturwiss,,,,1965
5408741,Wistar Inst Symp Monogr,,,,1969
5408741,Wistar Inst Symp Monogr,,,,1969
5323656,Wistar Inst Symp Monogr,,,,1964
11633599,Woman Physician,,,,1972
11633599,Woman Physician,,,,1972
5008027,Woman Physician,,,,1972
4502980,Worcester Med News,,,,1972
4502980,Worcester Med News,,,,1972
5251652,Worcester Med News,,,,1968
930113,World Health Stat Rep,,,,1977
930113,World Health Stat Rep,,,,1977
595619,World Health Stat Rep,,,,1977
2623894,World Ir Nurs,,,,1989
2623894,World Ir Nurs,,,,1989
6566500,World Ir Nurs,,,,1984
5282539,World News Maxillofac Radiol,,,,1971
5282539,World News Maxillofac Radiol,,,,1971
5278587,World News Maxillofac Radiol,,,,1970
36948180,World Rev Nutr Diet,10.1159/000527948,https://karger.com/books/book/3577/chapter-abstract/12588531/Early-Nutrition-and-Its-Effect-on-Growth-Body?redirectedFrom=fulltext,Karger,2023
36948180,World Rev Nutr Diet,10.1159/000527948,https://karger.com/books/book/3577/chapter-abstract/12588531/Early-Nutrition-and-Its-Effect-on-Growth-Body?redirectedFrom=fulltext,Karger,2023
36948177,World Rev Nutr Diet,10.1159/000527945,https://karger.com/books/book/3577/chapter-abstract/12588461/Nutrition-and-Growth-in-Preterm-and-Term-Infants?redirectedFrom=fulltext,Karger,2023
29805185,Worlds Poult Sci J,10.1017/S004393391800003X,https://www.tandfonline.com/doi/full/10.1017/S004393391800003X,Taylor & Francis,2018
