PMID,Journal,doi,doi_url,publisher_guess,year
299446,Leg Aspects Med Pract,,,,1979
4874500,Lek Veda Zahr,,,,1967
4874500,Lek Veda Zahr,,,,1967
14312656,Lek Veda Zahr,,,,1965
10285461,Laund News,,,,1987
10285461,Laund News,,,,1987
10277662,Laund News,,,,1986
37180343,Lepr Rev,10.47276/lr.89.2.102,https://leprosyreview.org/article/89/2/10-2116,Unknown,2018
37180343,Lepr Rev,10.47276/lr.89.2.102,https://leprosyreview.org/article/89/2/10-2116,Unknown,2018
26502688,Lepr Rev,,,,2015
577994,Repura,,,,1977
577994,Repura,,,,1977
4479677,Repura,10.5025/hansen1930.43.1_52,https://www.jstage.jst.go.jp/article/hansen1930/43/1/43_1_52/_article/-char/ja/,Unknown,1974
4696608,Life Sci I,10.1016/0024-3205(73)90217-8,https://linkinghub.elsevier.com/retrieve/pii/0024320573902178,ScienceDirect,1973
4696608,Life Sci I,10.1016/0024-3205(73)90217-8,https://linkinghub.elsevier.com/retrieve/pii/0024320573902178,ScienceDirect,1973
4696607,Life Sci I,10.1016/0024-3205(73)90216-6,https://linkinghub.elsevier.com/retrieve/pii/0024320573902166,ScienceDirect,1973
4731027,Life Sci II,10.1016/0024-3205(73)90340-8,https://linkinghub.elsevier.com/retrieve/pii/0024320573903408,ScienceDirect,1973
4731027,Life Sci II,10.1016/0024-3205(73)90340-8,https://linkinghub.elsevier.com/retrieve/pii/0024320573903408,ScienceDirect,1973
4123782,Life Sci II,10.1016/0024-3205(72)90271-8,https://linkinghub.elsevier.com/retrieve/pii/0024320572902718,ScienceDirect,1972
4613980,Life Threat Behav,,,,1974
4613980,Life Threat Behav,,,,1974
4444398,Life Threat Behav,,,,1974
7033700,Ligament,,,,1981
7033700,Ligament,,,,1981
6944591,Ligament,,,,1981
30148594,Lijec Vjesn,,,,2017
30148594,Lijec Vjesn,,,,2017
27290812,Lijec Vjesn,,,,2016
10308927,Linen Supply News,,,,1979
10308927,Linen Supply News,,,,1979
10240183,Linen Supply News,,,,1979
5865784,Lille Chir,,,,1965
5865784,Lille Chir,,,,1965
14228671,Lille Chir,,,,1964
7289766,Lille Med,,,,1981
7289766,Lille Med,,,,1981
7206990,Lille Med,,,,1981
449625,Lloydia,,,,1979
449625,Lloydia,,,,1979
713710,Lloydia,,,,1978
4871544,Pr Lodz Tow Nauk IV,,,,1968
4871544,Pr Lodz Tow Nauk IV,,,,1968
14115041,Pr Lodz Tow Nauk IV,,,,1963
5231138,Loma Linda Univ Dent Mag,,,,1967
5231138,Loma Linda Univ Dent Mag,,,,1967
5222183,Loma Linda Univ Dent Mag,,,,1966
36536948,Long Range Plann,10.1016/j.lrp.2021.102070,https://linkinghub.elsevier.com/retrieve/pii/S0024630121000017,ScienceDirect,2021
36536948,Long Range Plann,10.1016/j.lrp.2021.102070,https://linkinghub.elsevier.com/retrieve/pii/S0024630121000017,ScienceDirect,2021
10118377,Long Range Plann,10.1016/0024-6301(92)90316-t,https://linkinghub.elsevier.com/retrieve/pii/002463019290316T,ScienceDirect,1992
5551759,Lond Clin Med J,,,,1971
5551759,Lond Clin Med J,,,,1971
6036573,Lond Clin Med J,,,,1967
4626199,Lotta Tuberc,,,,1972
4626199,Lotta Tuberc,,,,1972
5291674,Lotta Tuberc,,,,1971
11675747,Lutte Cancer,,,,1968
11675747,Lutte Cancer,,,,1968
13655778,Lutte Cancer,,,,1958
2338841,Lymphokine Res,,,,1990
2338841,Lymphokine Res,,,,1990
2550707,Lymphokine Res,,,,1989
38019877,Lymphology,,,,2023
38019877,Lymphology,,,,2023
35073620,Lymphology,,,,2021
3642146,Long Term Care Q,,,,1986
3642146,Long Term Care Q,,,,1986
3095595,Long Term Care Q,,,,1986
4659839,Lyon Chir,,,,1972
4659839,Lyon Chir,,,,1972
4636426,Lyon Chir,,,,1972
2622194,Kango Tenbo,,,,1989
2622194,Kango Tenbo,,,,1989
2622200,Kango Tenbo,,,,1989
2634213,Kurinikaru Sutadi,,,,1989
2634213,Kurinikaru Sutadi,,,,1989
2634187,Kurinikaru Sutadi,,,,1989
11643043,Law Med Health Care,10.1111/j.1748-720x.1992.tb01202.x,https://www.cambridge.org/core/journals/law-medicine-and-healthcare/article/abs/medical-uncertainty-reprise/1D17D4EA294A6DCD9F6856C5D56B08A7,Cambridge University Press,1992
11643043,Law Med Health Care,10.1111/j.1748-720x.1992.tb01202.x,https://www.cambridge.org/core/journals/law-medicine-and-healthcare/article/abs/medical-uncertainty-reprise/1D17D4EA294A6DCD9F6856C5D56B08A7,Cambridge University Press,1992
1630136,Law Med Health Care,10.1111/j.1748-720x.1992.tb01177.x,https://www.cambridge.org/core/journals/law-medicine-and-healthcare/article/abs/special-ethical-issues-in-the-management-of-pvs-patients/62AE1F8B8F32DDF9667C0B1093E0D83E,Cambridge University Press,1992
723288,Lyon Med,,,,1978
723288,Lyon Med,,,,1978
4658522,Lyon Med,,,,1972
2319819,Lampada,,,,1990
2319819,Lampada,,,,1990
3648417,Lampada,,,,1987
30251800,LDA J,,,,2016
30251800,LDA J,,,,2016
30251798,LDA J,,,,2016
37034425,Lit Med,10.1353/lm.2022.0030,https://muse.jhu.edu/article/884969,Unknown,2022
37034425,Lit Med,10.1353/lm.2022.0030,https://muse.jhu.edu/article/884969,Unknown,2022
35848303,Lit Med,10.1353/lm.2022.0017,https://muse.jhu.edu/article/860042,Unknown,2022
3501506,Life Support Syst,,,,1987
3501506,Life Support Syst,,,,1987
2963177,Life Support Syst,,,,1987
10309280,Long Term Care Health Serv Adm Q,,,,1980
10309280,Long Term Care Health Serv Adm Q,,,,1980
10308360,Long Term Care Health Serv Adm Q,,,,1978
4718025,Maandschr Kindergeneeskd,,,,1973
4718025,Maandschr Kindergeneeskd,,,,1973
4640554,Maandschr Kindergeneeskd,,,,1972
38915477,Macromolecules,10.1021/acs.macromol.8b00596,https://pubs.acs.org/doi/10.1021/acs.macromol.8b00596,American Chemical Society (ACS),2018
38915477,Macromolecules,10.1021/acs.macromol.8b00596,https://pubs.acs.org/doi/10.1021/acs.macromol.8b00596,American Chemical Society (ACS),2018
37841537,Macromolecules,10.1021/acs.macromol.3c01320,https://pubs.acs.org/doi/10.1021/acs.macromol.3c01320,American Chemical Society (ACS),2023
2811477,Magnesium,,,,1989
2811477,Magnesium,,,,1989
2693846,Magnesium,,,,1989
1363563,Magy Traumatol Orthop Helyreallito Seb,,,,1992
1363563,Magy Traumatol Orthop Helyreallito Seb,,,,1992
1672722,Magy Traumatol Orthop Helyreallito Seb,,,,1991
7564535,Maine Nurse,,,,1995
7564535,Maine Nurse,,,,1995
2355748,Maine Nurse,,,,1990
